"participant_ID","target_y","validity","trial","phase","response","rt"
"P119",10,"catch",0,"exhale","correct",NA
"P119",10,"catch",1,"exhale","correct",NA
"P119",0.31,"invalid",2,"exhale","correct",0.507126400014386
"P119",0.31,"invalid",3,"exhale","correct",0.457338300009724
"P119",-0.31,"valid",4,"exhale","correct",0.430657299992163
"P119",-0.31,"invalid",5,"exhale","correct",0.488046400016174
"P119",0.31,"valid",6,"exhale","correct",0.418577899981756
"P119",-0.31,"invalid",7,"exhale","correct",0.499779800011311
"P119",-0.31,"valid",8,"exhale","correct",0.309227199992165
"P119",-0.31,"invalid",9,"exhale","correct",0.395349900005385
"P119",0.31,"invalid",10,"exhale","correct",0.437676900008228
"P119",-0.31,"invalid",11,"exhale","correct",0.4504538999754
"P119",0.31,"valid",12,"exhale","correct",0.420544699998572
"P119",10,"catch",13,"exhale","incorrect",0.344033700006548
"P119",-0.31,"invalid",14,"exhale","correct",0.667906499991659
"P119",-0.31,"valid",15,"exhale","correct",0.394901299965568
"P119",10,"catch",16,"exhale","correct",NA
"P119",10,"catch",17,"exhale","correct",NA
"P119",0.31,"invalid",18,"exhale","correct",0.473484900023323
"P119",10,"catch",19,"exhale","correct",NA
"P119",0.31,"invalid",20,"exhale","correct",0.488738099986222
"P119",-0.31,"valid",21,"exhale","correct",0.453151499968953
"P119",0.31,"valid",22,"exhale","correct",0.471329799969681
"P119",-0.31,"invalid",23,"exhale","correct",0.442289099970367
"P119",0.31,"valid",24,"exhale","correct",0.61783220001962
"P119",-0.31,"invalid",25,"exhale","correct",0.580763500009198
"P119",-0.31,"valid",26,"exhale","correct",0.420418399968185
"P119",0.31,"valid",27,"exhale","correct",0.409774600004312
"P119",10,"catch",28,"exhale","correct",NA
"P119",0.31,"valid",29,"exhale","correct",0.545844800013583
"P119",0.31,"valid",30,"exhale","correct",0.482135300000664
"P119",-0.31,"valid",31,"exhale","correct",0.362797800044063
"P119",0.31,"valid",32,"exhale","correct",0.392005999980029
"P119",-0.31,"invalid",33,"exhale","correct",0.394168300030287
"P119",10,"catch",34,"exhale","correct",NA
"P119",0.31,"valid",35,"exhale","correct",0.488460299966391
"P119",-0.31,"invalid",36,"exhale","correct",0.448398499982432
"P119",0.31,"invalid",37,"exhale","correct",0.497257000009995
"P119",0.31,"invalid",38,"exhale","correct",0.389667599985842
"P119",0.31,"valid",39,"exhale","correct",0.601561599993147
"P119",0.31,"invalid",40,"exhale","correct",0.608787400007714
"P119",10,"catch",41,"exhale","correct",NA
"P119",-0.31,"valid",42,"exhale","correct",0.453046400041785
"P119",10,"catch",43,"exhale","correct",NA
"P119",0.31,"invalid",44,"exhale","correct",0.528252299991436
"P119",0.31,"invalid",45,"exhale","correct",0.528675800014753
"P119",0.31,"valid",46,"exhale","correct",0.474838799971621
"P119",-0.31,"valid",47,"exhale","correct",0.44011359999422
"P119",-0.31,"invalid",48,"exhale","correct",0.484548799984623
"P119",10,"catch",49,"exhale","correct",NA
"P119",-0.31,"valid",50,"exhale","correct",0.461285999976099
"P119",-0.31,"valid",51,"exhale","correct",0.44116839999333
"P119",-0.31,"invalid",52,"exhale","correct",0.417853699997067
"P119",-0.31,"valid",53,"exhale","correct",0.570150399988052
"P119",10,"catch",54,"exhale","correct",NA
"P119",0.31,"invalid",55,"exhale","correct",0.502768300008029
"P119",-0.31,"valid",56,"exhale","correct",0.466538699984085
"P119",0.31,"valid",57,"exhale","correct",0.452815200027544
"P119",-0.31,"invalid",58,"exhale","correct",0.676582999993116
"P119",0.31,"invalid",59,"exhale","correct",0.534605799999554
"P119",10,"catch",0,"inhale","correct",NA
"P119",10,"catch",1,"inhale","correct",NA
"P119",0.31,"invalid",2,"inhale","correct",0.50455440004589
"P119",0.31,"invalid",3,"inhale","correct",0.473612500005402
"P119",-0.31,"valid",4,"inhale","correct",0.465787000022829
"P119",-0.31,"invalid",5,"inhale","correct",0.513909400033299
"P119",0.31,"valid",6,"inhale","correct",0.484410999983083
"P119",-0.31,"invalid",7,"inhale","correct",0.464500700007193
"P119",-0.31,"valid",8,"inhale","correct",0.423643399961293
"P119",-0.31,"invalid",9,"inhale","correct",0.587089099979494
"P119",0.31,"invalid",10,"inhale","correct",0.487185799982399
"P119",-0.31,"invalid",11,"inhale","correct",0.478512900008354
"P119",0.31,"valid",12,"inhale","correct",0.407585999986622
"P119",10,"catch",13,"inhale","correct",NA
"P119",-0.31,"invalid",14,"inhale","correct",0.437544799991883
"P119",-0.31,"valid",15,"inhale","correct",0.576741299999412
"P119",10,"catch",16,"inhale","correct",NA
"P119",10,"catch",17,"inhale","correct",NA
"P119",0.31,"invalid",18,"inhale","correct",0.46956900000805
"P119",10,"catch",19,"inhale","correct",NA
"P119",0.31,"invalid",20,"inhale","correct",0.584471400012262
"P119",-0.31,"valid",21,"inhale","correct",0.491428599983919
"P119",0.31,"valid",22,"inhale","correct",0.482875899993815
"P119",-0.31,"invalid",23,"inhale","correct",0.464724700024817
"P119",0.31,"valid",24,"inhale","correct",0.455083100008778
"P119",-0.31,"invalid",25,"inhale","correct",0.414917199988849
"P119",-0.31,"valid",26,"inhale","correct",0.418309600034263
"P119",0.31,"valid",27,"inhale","correct",0.421500800002832
"P119",10,"catch",28,"inhale","correct",NA
"P119",0.31,"valid",29,"inhale","correct",0.43925679998938
"P119",0.31,"valid",30,"inhale","correct",0.614894400001504
"P119",-0.31,"valid",31,"inhale","correct",0.483105599996634
"P119",0.31,"valid",32,"inhale","correct",0.649359999981243
"P119",-0.31,"invalid",33,"inhale","correct",0.461504100007005
"P119",10,"catch",34,"inhale","correct",NA
"P119",0.31,"valid",35,"inhale","correct",0.530762000009418
"P119",-0.31,"invalid",36,"inhale","correct",0.504441000055522
"P119",0.31,"invalid",37,"inhale","correct",0.514011499995831
"P119",0.31,"invalid",38,"inhale","correct",0.394003399997018
"P119",0.31,"valid",39,"inhale","correct",0.553970599954482
"P119",0.31,"invalid",40,"inhale","correct",0.47654020000482
"P119",10,"catch",41,"inhale","correct",NA
"P119",-0.31,"valid",42,"inhale","correct",0.443762899958529
"P119",10,"catch",43,"inhale","correct",NA
"P119",0.31,"invalid",44,"inhale","correct",0.52604159998009
"P119",0.31,"invalid",45,"inhale","correct",0.523646699963138
"P119",0.31,"valid",46,"inhale","correct",0.487304600013886
"P119",-0.31,"valid",47,"inhale","correct",0.410733100026846
"P119",-0.31,"invalid",48,"inhale","correct",0.581295299984049
"P119",10,"catch",49,"inhale","correct",NA
"P119",-0.31,"valid",50,"inhale","correct",0.460669599997345
"P119",-0.31,"valid",51,"inhale","correct",0.51174520002678
"P119",-0.31,"invalid",52,"inhale","correct",0.531261799973436
"P119",-0.31,"valid",53,"inhale","correct",0.430320699990261
"P119",10,"catch",54,"inhale","correct",NA
"P119",0.31,"invalid",55,"inhale","correct",0.462566700007301
"P119",-0.31,"valid",56,"inhale","correct",0.43218689999776
"P119",0.31,"valid",57,"inhale","correct",0.433006700011902
"P119",-0.31,"invalid",58,"inhale","correct",0.507714000006672
"P119",0.31,"invalid",59,"inhale","correct",0.45536770002218
