"participant_ID","target_y","validity","trial","phase","response","rt"
"P102",0.31,"invalid",45,"exhale","correct",0.470208800004912
"P102",0.31,"valid",46,"exhale","correct",0.39661330000672
"P102",-0.31,"valid",47,"exhale","correct",0.431019399999059
"P102",-0.31,"invalid",48,"exhale","correct",0.394645899999887
"P102",10,"catch",49,"exhale","correct",NA
"P102",-0.31,"valid",50,"exhale","correct",0.419162599995616
"P102",-0.31,"valid",51,"exhale","correct",0.524400099995546
"P102",-0.31,"invalid",52,"exhale","correct",0.607979599997634
"P102",-0.31,"valid",53,"exhale","correct",0.478479400000651
"P102",10,"catch",54,"exhale","correct",NA
"P102",0.31,"invalid",55,"exhale","correct",0.493202799989376
"P102",-0.31,"valid",56,"exhale","correct",0.436579400004121
"P102",0.31,"valid",57,"exhale","correct",0.387473099995987
"P102",-0.31,"invalid",58,"exhale","correct",0.441639600001508
"P102",0.31,"invalid",59,"exhale","correct",0.554614100008621
