"participant_ID","target_y","validity","trial","phase","response","rt"
"P126",0.31,"valid",46,"inhale","correct",0.339994500041939
"P126",-0.31,"valid",47,"inhale","correct",0.322708699968643
"P126",-0.31,"invalid",48,"inhale","correct",0.349610400036909
"P126",10,"catch",49,"inhale","correct",NA
"P126",-0.31,"valid",50,"inhale","correct",0.405795000027865
"P126",-0.31,"valid",51,"inhale","correct",0.352870999951847
"P126",-0.31,"invalid",52,"inhale","correct",0.320742800016887
"P126",-0.31,"valid",53,"inhale","correct",0.36972750001587
"P126",10,"catch",54,"inhale","correct",NA
"P126",0.31,"invalid",55,"inhale","correct",0.36725730006583
"P126",-0.31,"valid",56,"inhale","correct",0.330812699976377
"P126",0.31,"valid",57,"inhale","correct",0.389335700077936
"P126",-0.31,"invalid",58,"inhale","correct",0.244612000067718
"P126",0.31,"invalid",59,"inhale","correct",0.420925899990834
"P126",10,"catch",0,"exhale","correct",NA
"P126",10,"catch",1,"exhale","correct",NA
"P126",0.31,"invalid",2,"exhale","correct",0.360809099976905
"P126",0.31,"invalid",3,"exhale","correct",0.334977300022729
"P126",-0.31,"valid",4,"exhale","correct",0.359550399938598
"P126",-0.31,"invalid",5,"exhale","correct",0.396090000052936
"P126",0.31,"valid",6,"exhale","correct",0.337763699935749
"P126",-0.31,"invalid",7,"exhale","correct",0.366380599909462
"P126",-0.31,"valid",8,"exhale","correct",0.327629100065678
"P126",-0.31,"invalid",9,"exhale","correct",0.369829199975356
"P126",0.31,"invalid",10,"exhale","correct",0.331357599934563
"P126",-0.31,"invalid",11,"exhale","correct",0.350781199987978
"P126",0.31,"valid",12,"exhale","correct",0.45908950001467
"P126",10,"catch",13,"exhale","correct",NA
"P126",-0.31,"invalid",14,"exhale","correct",0.368315600091591
"P126",-0.31,"valid",15,"exhale","correct",0.371138100046664
"P126",10,"catch",16,"exhale","correct",NA
"P126",10,"catch",17,"exhale","correct",NA
"P126",0.31,"invalid",18,"exhale","correct",0.391240700031631
"P126",10,"catch",19,"exhale","correct",NA
"P126",0.31,"invalid",20,"exhale","correct",0.374055199907161
"P126",-0.31,"valid",21,"exhale","correct",0.349663299974054
"P126",0.31,"valid",22,"exhale","correct",0.338465100037865
"P126",-0.31,"invalid",23,"exhale","correct",0.331392899970524
"P126",0.31,"valid",24,"exhale","correct",0.316481000045314
"P126",-0.31,"invalid",25,"exhale","correct",0.361614500056021
"P126",-0.31,"valid",26,"exhale","correct",0.35987149993889
"P126",0.31,"valid",27,"exhale","correct",0.562868700013496
"P126",10,"catch",28,"exhale","correct",NA
"P126",0.31,"valid",29,"exhale","correct",0.362143800011836
"P126",0.31,"valid",30,"exhale","correct",0.354913300019689
"P126",-0.31,"valid",31,"exhale","correct",0.378049900056794
"P126",0.31,"valid",32,"exhale","correct",0.318712099920958
"P126",-0.31,"invalid",33,"exhale","correct",0.352836900041439
"P126",10,"catch",34,"exhale","correct",NA
"P126",0.31,"valid",35,"exhale","correct",0.432482099975459
"P126",-0.31,"invalid",36,"exhale","correct",0.391862799995579
"P126",0.31,"invalid",37,"exhale","correct",0.41181439999491
"P126",0.31,"invalid",38,"exhale","correct",0.402314500068314
"P126",0.31,"valid",39,"exhale","correct",0.399009700049646
"P126",0.31,"invalid",40,"exhale","correct",0.444794800016098
"P126",10,"catch",41,"exhale","correct",NA
"P126",-0.31,"valid",42,"exhale","correct",0.419924700050615
"P126",10,"catch",43,"exhale","correct",NA
"P126",0.31,"invalid",44,"exhale","correct",0.376159499981441
"P126",0.31,"invalid",45,"exhale","correct",0.384332499932498
"P126",0.31,"valid",46,"exhale","correct",0.359374599996954
"P126",-0.31,"valid",47,"exhale","correct",0.383491900051013
"P126",-0.31,"invalid",48,"exhale","correct",0.347776899929158
"P126",10,"catch",49,"exhale","correct",NA
"P126",-0.31,"valid",50,"exhale","correct",0.37521420000121
"P126",-0.31,"valid",51,"exhale","correct",0.375859000021592
"P126",-0.31,"invalid",52,"exhale","correct",0.375457199988887
"P126",-0.31,"valid",53,"exhale","correct",0.37902039999608
"P126",10,"catch",54,"exhale","correct",NA
"P126",0.31,"invalid",55,"exhale","correct",0.430594300036319
"P126",-0.31,"valid",56,"exhale","correct",0.385165499988943
"P126",0.31,"valid",57,"exhale","correct",0.418115600012243
"P126",-0.31,"invalid",58,"exhale","correct",0.374399300082587
"P126",0.31,"invalid",59,"exhale","correct",0.379671099944972
