"participant_ID","target_y","validity","trial","phase","response","rt"
"P138",10,"catch",0,"inhale","correct",NA
"P138",10,"catch",1,"inhale","correct",NA
"P138",0.31,"invalid",2,"inhale","correct",0.572031900000184
"P138",0.31,"invalid",3,"inhale","correct",0.410055999999713
"P138",-0.31,"valid",4,"inhale","correct",0.444821400000365
"P138",-0.31,"invalid",5,"inhale","correct",0.524241699999948
"P138",0.31,"valid",6,"inhale","correct",0.445845299999746
"P138",-0.31,"invalid",7,"inhale","correct",0.433899900000142
"P138",-0.31,"valid",8,"inhale","correct",0.478793199999927
"P138",-0.31,"invalid",9,"inhale","correct",0.684808500000145
"P138",0.31,"invalid",10,"inhale","correct",0.524490400000104
"P138",-0.31,"invalid",11,"inhale","correct",0.467330500000571
"P138",0.31,"valid",12,"inhale","correct",0.406948999999258
"P138",10,"catch",13,"inhale","correct",NA
"P138",-0.31,"invalid",14,"inhale","correct",0.429155499999979
"P138",-0.31,"valid",15,"inhale","correct",0.443870900000547
"P138",10,"catch",16,"inhale","correct",NA
"P138",10,"catch",17,"inhale","correct",NA
"P138",0.31,"invalid",18,"inhale","correct",0.442401199999949
"P138",10,"catch",19,"inhale","correct",NA
"P138",0.31,"invalid",20,"inhale","correct",0.393466500000613
"P138",-0.31,"valid",21,"inhale","correct",0.458379400000013
"P138",0.31,"valid",22,"inhale","correct",0.397985300000073
"P138",-0.31,"invalid",23,"inhale","correct",0.423117599999387
"P138",0.31,"valid",24,"inhale","correct",0.379996100000426
"P138",-0.31,"invalid",25,"inhale","correct",0.401844600000004
"P138",-0.31,"valid",26,"inhale","correct",0.399088199999824
"P138",0.31,"valid",27,"inhale","correct",0.369197500000155
"P138",10,"catch",28,"inhale","correct",NA
"P138",0.31,"valid",29,"inhale","correct",0.37374809999983
"P138",0.31,"valid",30,"inhale","correct",0.38006359999963
"P138",-0.31,"valid",31,"inhale","correct",0.377981899999213
"P138",0.31,"valid",32,"inhale","correct",0.383186099999875
"P138",-0.31,"invalid",33,"inhale","correct",0.476835300000857
"P138",10,"catch",34,"inhale","correct",NA
"P138",0.31,"valid",35,"inhale","correct",0.480119199999535
"P138",-0.31,"invalid",36,"inhale","correct",0.404177000000345
"P138",0.31,"invalid",37,"inhale","correct",0.48033100000066
"P138",0.31,"invalid",38,"inhale","correct",0.587005899999895
"P138",0.31,"valid",39,"inhale","correct",0.486169800000425
"P138",0.31,"invalid",40,"inhale","correct",0.451771699999881
"P138",10,"catch",41,"inhale","correct",NA
"P138",-0.31,"valid",42,"inhale","correct",0.467925799999648
"P138",10,"catch",43,"inhale","correct",NA
"P138",0.31,"invalid",44,"inhale","correct",0.418731800000387
"P138",0.31,"invalid",45,"inhale","correct",0.408238500000152
"P138",0.31,"valid",46,"inhale","correct",0.449658599999566
"P138",-0.31,"valid",47,"inhale","correct",0.519636600000013
"P138",-0.31,"invalid",48,"inhale","correct",0.441381599999659
"P138",10,"catch",49,"inhale","correct",NA
