"participant_ID","target_y","validity","trial","phase","response","rt"
"P116",10,"catch",0,"exhale","correct",NA
"P116",10,"catch",1,"exhale","correct",NA
"P116",0.31,"invalid",2,"exhale","correct",0.476121900021099
"P116",0.31,"invalid",3,"exhale","correct",0.59930840000743
"P116",-0.31,"valid",4,"exhale","correct",0.680651399976341
"P116",-0.31,"invalid",5,"exhale","correct",0.569588399986969
"P116",0.31,"valid",6,"exhale","correct",0.472183399979258
"P116",-0.31,"invalid",7,"exhale","correct",0.64698170000338
"P116",-0.31,"valid",8,"exhale","correct",0.457937200000742
"P116",-0.31,"invalid",9,"exhale","correct",0.4292368000024
"P116",0.31,"invalid",10,"exhale","correct",0.608557500003371
"P116",-0.31,"invalid",11,"exhale","correct",0.34406560001662
"P116",0.31,"valid",12,"exhale","correct",0.343362600018736
"P116",10,"catch",13,"exhale","correct",NA
"P116",-0.31,"invalid",14,"exhale","correct",0.360348600021098
"P116",-0.31,"valid",15,"exhale","correct",1.23733709999942
"P116",10,"catch",16,"exhale","correct",NA
"P116",10,"catch",17,"exhale","correct",NA
"P116",0.31,"invalid",18,"exhale","correct",0.529074999998556
"P116",10,"catch",19,"exhale","correct",NA
"P116",0.31,"invalid",20,"exhale","correct",0.60087160000694
"P116",-0.31,"valid",21,"exhale","correct",0.593582700006664
"P116",0.31,"valid",22,"exhale","correct",0.431747299997369
"P116",-0.31,"invalid",23,"exhale","correct",0.403221999993548
"P116",0.31,"valid",24,"exhale","correct",0.571062699978938
"P116",-0.31,"invalid",25,"exhale","correct",0.478537999995751
"P116",-0.31,"valid",26,"exhale","correct",0.793410099984612
"P116",0.31,"valid",27,"exhale","correct",0.67054590000771
"P116",10,"catch",28,"exhale","correct",NA
"P116",0.31,"valid",29,"exhale","correct",0.576910299976589
"P116",0.31,"valid",30,"exhale","correct",1.04522030000226
"P116",-0.31,"valid",31,"exhale","correct",1.00407200001064
"P116",0.31,"valid",32,"exhale","correct",0.495896999986144
"P116",-0.31,"invalid",33,"exhale","correct",0.468328399991151
"P116",10,"catch",34,"exhale","correct",NA
"P116",0.31,"valid",35,"exhale","correct",0.625199900008738
"P116",-0.31,"invalid",36,"exhale","correct",1.31702379998751
"P116",0.31,"invalid",37,"exhale","correct",0.574958000011975
"P116",0.31,"invalid",38,"exhale","correct",1.00267220000387
"P116",0.31,"valid",39,"exhale","correct",0.520434800011571
"P116",0.31,"invalid",40,"exhale","correct",0.65064129998791
"P116",10,"catch",41,"exhale","correct",NA
