"participant_ID","target_y","validity","trial","phase","response","rt"
"P140",10,"catch",0,"exhale","correct",NA
"P140",10,"catch",1,"exhale","correct",NA
"P140",0.31,"invalid",2,"exhale","correct",0.42493789999935
"P140",0.31,"invalid",3,"exhale","correct",0.445429300001706
"P140",-0.31,"valid",4,"exhale","correct",0.523164099999121
"P140",-0.31,"invalid",5,"exhale","correct",0.454075800000282
"P140",0.31,"valid",6,"exhale","correct",0.525216099998943
"P140",-0.31,"invalid",7,"exhale","correct",0.613628099999914
"P140",-0.31,"valid",8,"exhale","correct",0.506427500000427
"P140",-0.31,"invalid",9,"exhale","correct",0.520773399999598
"P140",0.31,"invalid",10,"exhale","correct",0.543460000000778
"P140",-0.31,"invalid",11,"exhale","correct",0.535089799999696
"P140",0.31,"valid",12,"exhale","correct",0.486475000001519
"P140",10,"catch",13,"exhale","correct",NA
"P140",-0.31,"invalid",14,"exhale","correct",0.53629550000187
"P140",-0.31,"valid",15,"exhale","correct",0.524736400002439
"P140",10,"catch",16,"exhale","correct",NA
"P140",10,"catch",17,"exhale","correct",NA
"P140",0.31,"invalid",18,"exhale","correct",0.717550400000619
"P140",10,"catch",19,"exhale","correct",NA
"P140",0.31,"invalid",20,"exhale","correct",0.478642899997794
"P140",-0.31,"valid",21,"exhale","correct",0.50026330000037
"P140",0.31,"valid",22,"exhale","correct",0.488520399998379
"P140",-0.31,"invalid",23,"exhale","correct",0.589362700000493
"P140",0.31,"valid",24,"exhale","correct",0.4622288999999
"P140",-0.31,"invalid",25,"exhale","correct",0.46530680000069
"P140",-0.31,"valid",26,"exhale","correct",0.453380800001469
"P140",0.31,"valid",27,"exhale","correct",0.448133400001097
"P140",10,"catch",28,"exhale","correct",NA
"P140",0.31,"valid",29,"exhale","correct",0.534074699997291
"P140",0.31,"valid",30,"exhale","correct",0.508578999997553
"P140",-0.31,"valid",31,"exhale","correct",0.528989899998123
"P140",0.31,"valid",32,"exhale","correct",0.553616799999872
"P140",-0.31,"invalid",33,"exhale","correct",0.454524499997206
"P140",10,"catch",34,"exhale","correct",NA
"P140",0.31,"valid",35,"exhale","correct",0.463332200000877
"P140",-0.31,"invalid",36,"exhale","correct",0.714352900002268
"P140",0.31,"invalid",37,"exhale","correct",0.721808199999941
"P140",0.31,"invalid",38,"exhale","correct",0.51782920000187
"P140",0.31,"valid",39,"exhale","correct",0.44884330000059
"P140",0.31,"invalid",40,"exhale","correct",0.446589499999391
"P140",10,"catch",41,"exhale","correct",NA
"P140",-0.31,"valid",42,"exhale","correct",0.483686100000341
"P140",10,"catch",43,"exhale","correct",NA
"P140",0.31,"invalid",44,"exhale","correct",0.502564800000982
