"participant_ID","target_y","validity","trial","phase","response","rt"
"P151",10,"catch",0,"exhale","correct",NA
"P151",10,"catch",1,"exhale","correct",NA
"P151",0.31,"invalid",2,"exhale","correct",0.383123999999953
"P151",0.31,"invalid",3,"exhale","correct",0.355989999996382
"P151",-0.31,"valid",4,"exhale","correct",0.461103199995705
"P151",-0.31,"invalid",5,"exhale","correct",0.330927599992719
"P151",0.31,"valid",6,"exhale","correct",0.172804400004679
"P151",-0.31,"invalid",7,"exhale","correct",0.232036100002006
"P151",-0.31,"valid",8,"exhale","correct",0.251125599999796
"P151",-0.31,"invalid",9,"exhale","correct",0.29668529999617
"P151",0.31,"invalid",10,"exhale","correct",0.254752100008773
"P151",-0.31,"invalid",11,"exhale","correct",0.294789499996114
"P151",0.31,"valid",12,"exhale","correct",0.195902799998294
"P151",10,"catch",13,"exhale","incorrect",0.182334900004207
"P151",-0.31,"invalid",14,"exhale","correct",0.229057899996405
"P151",-0.31,"valid",15,"exhale","correct",0.445762699993793
"P151",10,"catch",16,"exhale","correct",NA
"P151",10,"catch",17,"exhale","correct",NA
"P151",0.31,"invalid",18,"exhale","correct",0.350449700010358
"P151",10,"catch",19,"exhale","correct",NA
"P151",0.31,"invalid",20,"exhale","correct",0.311302100002649
"P151",-0.31,"valid",21,"exhale","correct",0.349013600003673
"P151",0.31,"valid",22,"exhale","correct",0.315704100008588
"P151",-0.31,"invalid",23,"exhale","correct",0.286072899994906
"P151",0.31,"valid",24,"exhale","correct",0.302583000011509
"P151",-0.31,"invalid",25,"exhale","correct",0.30032230001234
"P151",-0.31,"valid",26,"exhale","correct",0.343883900000947
"P151",0.31,"valid",27,"exhale","correct",0.293644899997162
"P151",10,"catch",28,"exhale","incorrect",0.328292100006365
"P151",0.31,"valid",29,"exhale","correct",0.352528799994616
"P151",0.31,"valid",30,"exhale","correct",0.342390700010583
"P151",-0.31,"valid",31,"exhale","correct",0.400926099988283
"P151",0.31,"valid",32,"exhale","correct",0.305110499990406
"P151",-0.31,"invalid",33,"exhale","correct",0.261113700005808
"P151",10,"catch",34,"exhale","correct",NA
"P151",0.31,"valid",35,"exhale","correct",0.325144100002944
"P151",-0.31,"invalid",36,"exhale","correct",0.355484200001229
"P151",0.31,"invalid",37,"exhale","correct",0.366074899997329
"P151",0.31,"invalid",38,"exhale","correct",0.458512600001995
"P151",0.31,"valid",39,"exhale","correct",0.394040800005314
"P151",0.31,"invalid",40,"exhale","correct",0.314281700004358
"P151",10,"catch",41,"exhale","correct",NA
"P151",-0.31,"valid",42,"exhale","correct",0.395574499998474
"P151",10,"catch",43,"exhale","correct",NA
"P151",0.31,"invalid",44,"exhale","correct",0.314820400002645
"P151",0.31,"invalid",45,"exhale","correct",0.324206699995557
"P151",0.31,"valid",46,"exhale","correct",0.434288499993272
"P151",-0.31,"valid",47,"exhale","correct",0.353887599994778
"P151",-0.31,"invalid",48,"exhale","correct",0.318264799992903
"P151",10,"catch",49,"exhale","correct",NA
"P151",-0.31,"valid",50,"exhale","correct",0.230493800001568
"P151",-0.31,"valid",51,"exhale","correct",0.335474799998337
"P151",-0.31,"invalid",52,"exhale","correct",0.247161999999662
"P151",-0.31,"valid",53,"exhale","correct",0.287904299999354
"P151",10,"catch",54,"exhale","correct",NA
"P151",0.31,"invalid",55,"exhale","correct",0.319323599993368
"P151",-0.31,"valid",56,"exhale","correct",0.282476699998369
"P151",0.31,"valid",57,"exhale","correct",0.346106900004088
"P151",-0.31,"invalid",58,"exhale","correct",0.298643499991158
"P151",0.31,"invalid",59,"exhale","correct",0.279311099991901
"P151",10,"catch",0,"inhale","correct",NA
"P151",10,"catch",1,"inhale","correct",NA
"P151",0.31,"invalid",2,"inhale","correct",0.366093799995724
"P151",0.31,"invalid",3,"inhale","correct",0.410821500001475
"P151",-0.31,"valid",4,"inhale","correct",0.373381400000653
"P151",-0.31,"invalid",5,"inhale","correct",0.328177899995353
"P151",0.31,"valid",6,"inhale","correct",0.300716600002488
"P151",-0.31,"invalid",7,"inhale","correct",0.295675500005018
"P151",-0.31,"valid",8,"inhale","correct",0.295592800001032
"P151",-0.31,"invalid",9,"inhale","correct",0.361648799997056
"P151",0.31,"invalid",10,"inhale","correct",0.360046499990858
"P151",-0.31,"invalid",11,"inhale","correct",0.329235099998186
"P151",0.31,"valid",12,"inhale","correct",0.294649499992374
"P151",10,"catch",13,"inhale","correct",NA
"P151",-0.31,"invalid",14,"inhale","correct",0.301257900006021
"P151",-0.31,"valid",15,"inhale","correct",0.35639529999753
"P151",10,"catch",16,"inhale","correct",NA
"P151",10,"catch",17,"inhale","correct",NA
"P151",0.31,"invalid",18,"inhale","correct",0.351938000007067
"P151",10,"catch",19,"inhale","correct",NA
"P151",0.31,"invalid",20,"inhale","correct",0.382350100000622
"P151",-0.31,"valid",21,"inhale","correct",0.370069299999159
"P151",0.31,"valid",22,"inhale","correct",0.311472199988202
"P151",-0.31,"invalid",23,"inhale","correct",0.31867219999549
"P151",0.31,"valid",24,"inhale","correct",0.283752700008336
"P151",-0.31,"invalid",25,"inhale","correct",0.277120499988087
"P151",-0.31,"valid",26,"inhale","correct",0.281923899994581
"P151",0.31,"valid",27,"inhale","correct",0.263594800009741
"P151",10,"catch",28,"inhale","incorrect",0.295713400002569
"P151",0.31,"valid",29,"inhale","correct",0.389073500002269
"P151",0.31,"valid",30,"inhale","correct",0.324963800012483
"P151",-0.31,"valid",31,"inhale","correct",0.315290899990941
"P151",0.31,"valid",32,"inhale","correct",0.283669899989036
"P151",-0.31,"invalid",33,"inhale","correct",0.303172999992967
"P151",10,"catch",34,"inhale","correct",NA
"P151",0.31,"valid",35,"inhale","correct",0.317152800009353
"P151",-0.31,"invalid",36,"inhale","correct",0.352313600000343
"P151",0.31,"invalid",37,"inhale","correct",0.364741700002924
"P151",0.31,"invalid",38,"inhale","correct",0.257243500003824
"P151",0.31,"valid",39,"inhale","correct",0.307309000010719
"P151",0.31,"invalid",40,"inhale","correct",0.301791399993817
"P151",10,"catch",41,"inhale","correct",NA
"P151",-0.31,"valid",42,"inhale","correct",0.334259800001746
"P151",10,"catch",43,"inhale","correct",NA
"P151",0.31,"invalid",44,"inhale","correct",0.304423499997938
"P151",0.31,"invalid",45,"inhale","correct",0.305327499998384
"P151",0.31,"valid",46,"inhale","correct",0.279197700001532
"P151",-0.31,"valid",47,"inhale","correct",0.301946399995359
"P151",-0.31,"invalid",48,"inhale","correct",0.216787999990629
"P151",10,"catch",49,"inhale","incorrect",0.276961800002027
"P151",-0.31,"valid",50,"inhale","correct",0.380184599998756
"P151",-0.31,"valid",51,"inhale","correct",0.341766099998495
"P151",-0.31,"invalid",52,"inhale","correct",0.307893999997759
"P151",-0.31,"valid",53,"inhale","correct",0.363352799991844
"P151",10,"catch",54,"inhale","correct",NA
"P151",0.31,"invalid",55,"inhale","correct",0.262929300006363
"P151",-0.31,"valid",56,"inhale","correct",0.374388299998827
"P151",0.31,"valid",57,"inhale","correct",0.194676099999924
"P151",-0.31,"invalid",58,"inhale","correct",0.269534899998689
"P151",0.31,"invalid",59,"inhale","correct",0.409488300007069
