"participant_ID","target_y","validity","trial","phase","response","rt"
"P134",10,"catch",0,"inhale","correct",NA
"P134",10,"catch",1,"inhale","correct",NA
"P134",0.31,"invalid",2,"inhale","incorrect",NA
"P134",0.31,"invalid",3,"inhale","incorrect",NA
"P134",-0.31,"valid",4,"inhale","incorrect",NA
"P134",-0.31,"invalid",5,"inhale","incorrect",NA
"P134",0.31,"valid",6,"inhale","incorrect",NA
"P134",-0.31,"invalid",7,"inhale","incorrect",NA
"P134",-0.31,"valid",8,"inhale","incorrect",NA
"P134",-0.31,"invalid",9,"inhale","incorrect",NA
"P134",0.31,"invalid",10,"inhale","incorrect",NA
"P134",-0.31,"invalid",11,"inhale","incorrect",NA
"P134",0.31,"valid",12,"inhale","correct",1.73317669983953
"P134",10,"catch",13,"inhale","correct",NA
"P134",-0.31,"invalid",14,"inhale","incorrect",NA
"P134",-0.31,"valid",15,"inhale","incorrect",NA
"P134",10,"catch",16,"inhale","correct",NA
"P134",10,"catch",17,"inhale","correct",NA
"P134",0.31,"invalid",18,"inhale","incorrect",NA
"P134",10,"catch",19,"inhale","correct",NA
"P134",0.31,"invalid",20,"inhale","incorrect",NA
"P134",-0.31,"valid",21,"inhale","incorrect",NA
"P134",0.31,"valid",22,"inhale","incorrect",NA
"P134",-0.31,"invalid",23,"inhale","incorrect",NA
"P134",0.31,"valid",24,"inhale","incorrect",NA
"P134",-0.31,"invalid",25,"inhale","incorrect",NA
"P134",-0.31,"valid",26,"inhale","incorrect",NA
"P134",0.31,"valid",27,"inhale","incorrect",NA
"P134",10,"catch",28,"inhale","correct",NA
"P134",0.31,"valid",29,"inhale","incorrect",NA
"P134",0.31,"valid",30,"inhale","incorrect",NA
"P134",-0.31,"valid",31,"inhale","incorrect",NA
"P134",0.31,"valid",32,"inhale","incorrect",NA
"P134",-0.31,"invalid",33,"inhale","incorrect",NA
"P134",10,"catch",34,"inhale","correct",NA
"P134",0.31,"valid",35,"inhale","incorrect",NA
"P134",-0.31,"invalid",36,"inhale","incorrect",NA
"P134",0.31,"invalid",37,"inhale","incorrect",NA
"P134",0.31,"invalid",38,"inhale","incorrect",NA
"P134",0.31,"valid",39,"inhale","incorrect",NA
"P134",0.31,"invalid",40,"inhale","incorrect",NA
"P134",10,"catch",41,"inhale","correct",NA
"P134",-0.31,"valid",42,"inhale","incorrect",NA
"P134",10,"catch",43,"inhale","correct",NA
"P134",0.31,"invalid",44,"inhale","incorrect",NA
"P134",0.31,"invalid",45,"inhale","incorrect",NA
"P134",0.31,"valid",46,"inhale","incorrect",NA
"P134",-0.31,"valid",47,"inhale","incorrect",NA
"P134",-0.31,"invalid",48,"inhale","incorrect",NA
"P134",10,"catch",49,"inhale","correct",NA
"P134",-0.31,"valid",50,"inhale","incorrect",NA
"P134",-0.31,"valid",51,"inhale","incorrect",NA
"P134",-0.31,"invalid",52,"inhale","incorrect",NA
"P134",-0.31,"valid",53,"inhale","incorrect",NA
"P134",10,"catch",54,"inhale","correct",NA
"P134",0.31,"invalid",55,"inhale","incorrect",NA
"P134",-0.31,"valid",56,"inhale","incorrect",NA
"P134",0.31,"valid",57,"inhale","incorrect",NA
"P134",-0.31,"invalid",58,"inhale","incorrect",NA
"P134",0.31,"invalid",59,"inhale","incorrect",NA
"P134",10,"catch",0,"exhale","correct",NA
"P134",10,"catch",1,"exhale","correct",NA
"P134",0.31,"invalid",2,"exhale","incorrect",NA
"P134",0.31,"invalid",3,"exhale","incorrect",NA
"P134",-0.31,"valid",4,"exhale","incorrect",NA
"P134",-0.31,"invalid",5,"exhale","incorrect",NA
"P134",0.31,"valid",6,"exhale","incorrect",NA
"P134",-0.31,"invalid",7,"exhale","incorrect",NA
"P134",-0.31,"valid",8,"exhale","incorrect",NA
"P134",-0.31,"invalid",9,"exhale","incorrect",NA
"P134",0.31,"invalid",10,"exhale","incorrect",NA
"P134",-0.31,"invalid",11,"exhale","incorrect",NA
"P134",0.31,"valid",12,"exhale","incorrect",NA
"P134",10,"catch",13,"exhale","correct",NA
"P134",-0.31,"invalid",14,"exhale","incorrect",NA
"P134",-0.31,"valid",15,"exhale","incorrect",NA
"P134",10,"catch",16,"exhale","correct",NA
"P134",10,"catch",17,"exhale","correct",NA
"P134",0.31,"invalid",18,"exhale","incorrect",NA
"P134",10,"catch",19,"exhale","correct",NA
"P134",0.31,"invalid",20,"exhale","incorrect",NA
"P134",-0.31,"valid",21,"exhale","incorrect",NA
"P134",0.31,"valid",22,"exhale","incorrect",NA
"P134",-0.31,"invalid",23,"exhale","incorrect",NA
"P134",0.31,"valid",24,"exhale","incorrect",NA
