"participant_ID","target_y","validity","trial","phase","response","rt"
"P107",10,"catch",0,"exhale","correct",NA
"P107",10,"catch",1,"exhale","correct",NA
"P107",0.31,"invalid",2,"exhale","correct",0.389084399999774
"P107",0.31,"invalid",3,"exhale","correct",0.382616099999723
"P107",-0.31,"valid",4,"exhale","correct",0.38564469999983
"P107",-0.31,"invalid",5,"exhale","correct",0.376227100001415
"P107",0.31,"valid",6,"exhale","correct",0.395649600000979
"P107",-0.31,"invalid",7,"exhale","correct",0.345195500000045
"P107",-0.31,"valid",8,"exhale","correct",0.399111400000038
"P107",-0.31,"invalid",9,"exhale","correct",0.468145700000605
"P107",0.31,"invalid",10,"exhale","correct",0.377695600000152
"P107",-0.31,"invalid",11,"exhale","correct",0.352820699999938
"P107",0.31,"valid",12,"exhale","correct",0.373574799999915
"P107",10,"catch",13,"exhale","correct",NA
"P107",-0.31,"invalid",14,"exhale","correct",0.415967599999931
"P107",-0.31,"valid",15,"exhale","correct",0.496487399999751
"P107",10,"catch",16,"exhale","correct",NA
"P107",10,"catch",17,"exhale","correct",NA
"P107",0.31,"invalid",18,"exhale","correct",0.546134899999743
"P107",10,"catch",19,"exhale","correct",NA
"P107",0.31,"invalid",20,"exhale","correct",0.252696300000025
"P107",-0.31,"valid",21,"exhale","correct",0.465135699998427
"P107",0.31,"valid",22,"exhale","correct",0.529285900000104
"P107",-0.31,"invalid",23,"exhale","correct",0.244636999999784
"P107",0.31,"valid",24,"exhale","correct",0.21766739999839
"P107",-0.31,"invalid",25,"exhale","correct",0.287529400000494
"P107",-0.31,"valid",26,"exhale","correct",0.258107200001177
"P107",0.31,"valid",27,"exhale","correct",0.265685200000007
"P107",10,"catch",28,"exhale","incorrect",0.267399000000296
"P107",0.31,"valid",29,"exhale","correct",0.253944199999751
"P107",0.31,"valid",30,"exhale","correct",0.356402499999604
"P107",-0.31,"valid",31,"exhale","correct",0.355266700000357
"P107",0.31,"valid",32,"exhale","correct",0.337094000000434
"P107",-0.31,"invalid",33,"exhale","correct",0.414269499999136
"P107",10,"catch",34,"exhale","correct",NA
"P107",0.31,"valid",35,"exhale","correct",0.38309929999923
"P107",-0.31,"invalid",36,"exhale","correct",0.442212299998573
"P107",0.31,"invalid",37,"exhale","correct",0.318053499999223
"P107",0.31,"invalid",38,"exhale","correct",0.427743899999768
