"participant_ID","target_y","validity","trial","phase","response","rt"
"P130",10,"catch",0,"inhale","correct",NA
"P130",10,"catch",1,"inhale","correct",NA
"P130",0.31,"invalid",2,"inhale","correct",0.410360699985176
"P130",0.31,"invalid",3,"inhale","correct",0.368363999994472
"P130",-0.31,"valid",4,"inhale","correct",0.379706299980171
"P130",-0.31,"invalid",5,"inhale","correct",0.378486000001431
"P130",0.31,"valid",6,"inhale","correct",0.506688000052236
"P130",-0.31,"invalid",7,"inhale","correct",0.342562499921769
"P130",-0.31,"valid",8,"inhale","correct",0.333915899973363
"P130",-0.31,"invalid",9,"inhale","correct",0.329649300081655
"P130",0.31,"invalid",10,"inhale","correct",0.378571500070393
"P130",-0.31,"invalid",11,"inhale","correct",0.405346899991855
"P130",0.31,"valid",12,"inhale","correct",0.308226099936292
"P130",10,"catch",13,"inhale","incorrect",0.350679700030014
"P130",-0.31,"invalid",14,"inhale","correct",0.567470700014383
"P130",-0.31,"valid",15,"inhale","correct",0.496285200002603
"P130",10,"catch",16,"inhale","correct",NA
"P130",10,"catch",17,"inhale","correct",NA
"P130",0.31,"invalid",18,"inhale","correct",0.481052699964494
"P130",10,"catch",19,"inhale","correct",NA
"P130",0.31,"invalid",20,"inhale","correct",0.454488400020637
"P130",-0.31,"valid",21,"inhale","correct",0.441279900027439
"P130",0.31,"valid",22,"inhale","correct",0.536985900020227
"P130",-0.31,"invalid",23,"inhale","correct",0.409400100004859
"P130",0.31,"valid",24,"inhale","correct",0.513937000068836
"P130",-0.31,"invalid",25,"inhale","correct",0.394661099999212
"P130",-0.31,"valid",26,"inhale","correct",0.406303999945521
"P130",0.31,"valid",27,"inhale","correct",0.417006400064565
"P130",10,"catch",28,"inhale","correct",NA
"P130",0.31,"valid",29,"inhale","correct",0.424757900065742
"P130",0.31,"valid",30,"inhale","correct",0.394333000062034
"P130",-0.31,"valid",31,"inhale","correct",0.380858900025487
"P130",0.31,"valid",32,"inhale","correct",0.427232400048524
"P130",-0.31,"invalid",33,"inhale","correct",0.418218599981628
"P130",10,"catch",34,"inhale","correct",NA
"P130",0.31,"valid",35,"inhale","correct",0.514861200004816
"P130",-0.31,"invalid",36,"inhale","correct",0.452010300010443
"P130",0.31,"invalid",37,"inhale","correct",0.429561599972658
"P130",0.31,"invalid",38,"inhale","correct",0.488782600034028
"P130",0.31,"valid",39,"inhale","correct",0.479247099952772
"P130",0.31,"invalid",40,"inhale","correct",0.394898499944247
"P130",10,"catch",41,"inhale","correct",NA
"P130",-0.31,"valid",42,"inhale","correct",0.434417100041173
"P130",10,"catch",43,"inhale","correct",NA
"P130",0.31,"invalid",44,"inhale","correct",0.441948899999261
"P130",0.31,"invalid",45,"inhale","correct",0.473612300003879
"P130",0.31,"valid",46,"inhale","correct",0.916994399973191
"P130",-0.31,"valid",47,"inhale","correct",0.431330799940042
"P130",-0.31,"invalid",48,"inhale","correct",0.485731600085273
"P130",10,"catch",49,"inhale","correct",NA
"P130",-0.31,"valid",50,"inhale","correct",0.421562799951062
"P130",-0.31,"valid",51,"inhale","correct",0.6031842000084
"P130",-0.31,"invalid",52,"inhale","correct",0.4693918999983
"P130",-0.31,"valid",53,"inhale","correct",0.365512100048363
"P130",10,"catch",54,"inhale","correct",NA
"P130",0.31,"invalid",55,"inhale","correct",0.459779900033027
"P130",-0.31,"valid",56,"inhale","correct",0.480071699945256
"P130",0.31,"valid",57,"inhale","correct",0.871443699928932
"P130",-0.31,"invalid",58,"inhale","correct",0.556205700035207
"P130",0.31,"invalid",59,"inhale","correct",0.556437300052494
"P130",10,"catch",0,"exhale","correct",NA
"P130",10,"catch",1,"exhale","correct",NA
"P130",0.31,"invalid",2,"exhale","correct",0.436445500003174
"P130",0.31,"invalid",3,"exhale","correct",0.538061299943365
"P130",-0.31,"valid",4,"exhale","correct",0.437820300110616
"P130",-0.31,"invalid",5,"exhale","correct",0.507752800011076
"P130",0.31,"valid",6,"exhale","correct",0.49344089999795
"P130",-0.31,"invalid",7,"exhale","correct",0.543116200016811
"P130",-0.31,"valid",8,"exhale","correct",0.629464199999347
"P130",-0.31,"invalid",9,"exhale","correct",0.455618300009519
"P130",0.31,"invalid",10,"exhale","correct",0.650959499995224
"P130",-0.31,"invalid",11,"exhale","correct",0.431567499996163
"P130",0.31,"valid",12,"exhale","correct",0.561034700018354
"P130",10,"catch",13,"exhale","correct",NA
"P130",-0.31,"invalid",14,"exhale","correct",0.411929000052623
"P130",-0.31,"valid",15,"exhale","correct",0.510748600005172
"P130",10,"catch",16,"exhale","correct",NA
"P130",10,"catch",17,"exhale","correct",NA
"P130",0.31,"invalid",18,"exhale","correct",0.477382999961264
"P130",10,"catch",19,"exhale","correct",NA
"P130",0.31,"invalid",20,"exhale","correct",0.432612099917606
"P130",-0.31,"valid",21,"exhale","correct",1.12211509991903
"P130",0.31,"valid",22,"exhale","correct",0.809734700014815
"P130",-0.31,"invalid",23,"exhale","correct",0.572222200105898
"P130",0.31,"valid",24,"exhale","correct",0.598429900011979
"P130",-0.31,"invalid",25,"exhale","correct",0.660883599892259
"P130",-0.31,"valid",26,"exhale","correct",0.560291000059806
"P130",0.31,"valid",27,"exhale","correct",0.660742799984291
"P130",10,"catch",28,"exhale","correct",NA
"P130",0.31,"valid",29,"exhale","correct",0.483054100070149
"P130",0.31,"valid",30,"exhale","correct",0.514384199981578
"P130",-0.31,"valid",31,"exhale","correct",0.546299999929033
"P130",0.31,"valid",32,"exhale","correct",0.676043499959633
"P130",-0.31,"invalid",33,"exhale","correct",0.465030699968338
"P130",10,"catch",34,"exhale","correct",NA
"P130",0.31,"valid",35,"exhale","correct",0.496204400085844
"P130",-0.31,"invalid",36,"exhale","correct",0.478184700012207
"P130",0.31,"invalid",37,"exhale","correct",0.627698500058614
"P130",0.31,"invalid",38,"exhale","correct",0.620247500017285
"P130",0.31,"valid",39,"exhale","correct",1.07510560005903
"P130",0.31,"invalid",40,"exhale","correct",0.467991800047457
"P130",10,"catch",41,"exhale","correct",NA
"P130",-0.31,"valid",42,"exhale","correct",0.641127099981532
"P130",10,"catch",43,"exhale","correct",NA
"P130",0.31,"invalid",44,"exhale","correct",0.463774499949068
"P130",0.31,"invalid",45,"exhale","correct",0.48703210009262
"P130",0.31,"valid",46,"exhale","correct",0.452750599943101
