"participant_ID","target_y","validity","trial","phase","response","rt"
"P110",10,"catch",0,"inhale","correct",NA
"P110",10,"catch",1,"inhale","correct",NA
"P110",0.31,"invalid",2,"inhale","correct",0.418780099999992
"P110",0.31,"invalid",3,"inhale","correct",0.420793499999945
"P110",-0.31,"valid",4,"inhale","correct",0.370390100000009
"P110",-0.31,"invalid",5,"inhale","correct",0.477302300000019
"P110",0.31,"valid",6,"inhale","correct",0.383141300000034
"P110",-0.31,"invalid",7,"inhale","correct",0.39610829999998
"P110",-0.31,"valid",8,"inhale","correct",0.384232199999985
"P110",-0.31,"invalid",9,"inhale","correct",0.471247399999982
"P110",0.31,"invalid",10,"inhale","correct",0.548807599999975
"P110",-0.31,"invalid",11,"inhale","correct",0.433695
"P110",0.31,"valid",12,"inhale","correct",0.581420000000037
"P110",10,"catch",13,"inhale","correct",NA
"P110",-0.31,"invalid",14,"inhale","correct",0.437520999999947
"P110",-0.31,"valid",15,"inhale","correct",0.550696100000096
"P110",10,"catch",16,"inhale","correct",NA
"P110",10,"catch",17,"inhale","correct",NA
"P110",0.31,"invalid",18,"inhale","correct",0.471699199999989
"P110",10,"catch",19,"inhale","correct",NA
"P110",0.31,"invalid",20,"inhale","correct",0.569238799999994
"P110",-0.31,"valid",21,"inhale","correct",0.424969899999951
"P110",0.31,"valid",22,"inhale","correct",0.504427300000089
"P110",-0.31,"invalid",23,"inhale","correct",0.452854100000081
"P110",0.31,"valid",24,"inhale","correct",0.517203499999937
"P110",-0.31,"invalid",25,"inhale","correct",0.4264083999999
"P110",-0.31,"valid",26,"inhale","correct",0.433805899999925
"P110",0.31,"valid",27,"inhale","correct",0.494091799999978
"P110",10,"catch",28,"inhale","correct",NA
"P110",0.31,"valid",29,"inhale","correct",0.462266
"P110",0.31,"valid",30,"inhale","correct",0.391030699999988
"P110",-0.31,"valid",31,"inhale","correct",0.46872129999997
"P110",0.31,"valid",32,"inhale","correct",0.559879099999989
"P110",-0.31,"invalid",33,"inhale","correct",0.490313499999957
"P110",10,"catch",34,"inhale","correct",NA
"P110",0.31,"valid",35,"inhale","correct",0.509198999999967
"P110",-0.31,"invalid",36,"inhale","correct",0.539968300000055
"P110",0.31,"invalid",37,"inhale","correct",0.524125400000003
"P110",0.31,"invalid",38,"inhale","correct",0.441984400000024
"P110",0.31,"valid",39,"inhale","correct",0.482512000000042
"P110",0.31,"invalid",40,"inhale","correct",0.694707199999925
"P110",10,"catch",41,"inhale","correct",NA
"P110",-0.31,"valid",42,"inhale","correct",0.396932699999979
"P110",10,"catch",43,"inhale","correct",NA
"P110",0.31,"invalid",44,"inhale","correct",0.400159300000041
"P110",0.31,"invalid",45,"inhale","correct",0.431561699999975
"P110",0.31,"valid",46,"inhale","correct",0.404971499999988
"P110",-0.31,"valid",47,"inhale","correct",0.403866499999936
"P110",-0.31,"invalid",48,"inhale","correct",0.416939299999967
"P110",10,"catch",49,"inhale","correct",NA
"P110",-0.31,"valid",50,"inhale","correct",0.302354400000013
"P110",-0.31,"valid",51,"inhale","correct",0.462163499999974
"P110",-0.31,"invalid",52,"inhale","correct",0.403561800000034
"P110",-0.31,"valid",53,"inhale","correct",0.451997300000016
"P110",10,"catch",54,"inhale","correct",NA
"P110",0.31,"invalid",55,"inhale","correct",0.525770200000011
"P110",-0.31,"valid",56,"inhale","correct",0.458963599999947
"P110",0.31,"valid",57,"inhale","correct",0.577586800000063
"P110",-0.31,"invalid",58,"inhale","correct",0.419899500000042
"P110",0.31,"invalid",59,"inhale","correct",0.630240599999979
"P110",10,"catch",0,"exhale","correct",NA
"P110",10,"catch",1,"exhale","correct",NA
"P110",0.31,"invalid",2,"exhale","correct",0.486971299999936
"P110",0.31,"invalid",3,"exhale","correct",0.5507116
"P110",-0.31,"valid",4,"exhale","correct",0.601765
"P110",-0.31,"invalid",5,"exhale","correct",0.419447499999933
"P110",0.31,"valid",6,"exhale","correct",0.438152999999943
"P110",-0.31,"invalid",7,"exhale","correct",0.475867699999981
"P110",-0.31,"valid",8,"exhale","correct",0.399695199999996
"P110",-0.31,"invalid",9,"exhale","correct",0.427937000000043
"P110",0.31,"invalid",10,"exhale","correct",0.626433199999951
"P110",-0.31,"invalid",11,"exhale","correct",0.408116500000006
"P110",0.31,"valid",12,"exhale","correct",0.368230900000071
"P110",10,"catch",13,"exhale","correct",NA
"P110",-0.31,"invalid",14,"exhale","correct",0.498436200000015
"P110",-0.31,"valid",15,"exhale","correct",0.407781900000032
"P110",10,"catch",16,"exhale","correct",NA
"P110",10,"catch",17,"exhale","correct",NA
"P110",0.31,"invalid",18,"exhale","correct",0.567142600000011
"P110",10,"catch",19,"exhale","correct",NA
"P110",0.31,"invalid",20,"exhale","correct",0.463290099999995
"P110",-0.31,"valid",21,"exhale","correct",0.451412799999957
"P110",0.31,"valid",22,"exhale","correct",0.496006399999942
"P110",-0.31,"invalid",23,"exhale","correct",0.433785199999988
"P110",0.31,"valid",24,"exhale","correct",0.446985599999948
"P110",-0.31,"invalid",25,"exhale","correct",0.373194800000078
"P110",-0.31,"valid",26,"exhale","correct",0.414362799999935
"P110",0.31,"valid",27,"exhale","correct",0.572838400000023
"P110",10,"catch",28,"exhale","correct",NA
"P110",0.31,"valid",29,"exhale","correct",0.459132999999952
"P110",0.31,"valid",30,"exhale","correct",0.49513659999991
"P110",-0.31,"valid",31,"exhale","correct",0.421620400000052
"P110",0.31,"valid",32,"exhale","correct",0.407346799999914
"P110",-0.31,"invalid",33,"exhale","correct",0.325350300000082
"P110",10,"catch",34,"exhale","correct",NA
"P110",0.31,"valid",35,"exhale","correct",0.417191399999979
"P110",-0.31,"invalid",36,"exhale","correct",0.45523819999994
"P110",0.31,"invalid",37,"exhale","correct",0.435811300000069
