"participant_ID","target_y","validity","trial","phase","response","rt"
"P152",10,"catch",0,"exhale","correct",NA
"P152",10,"catch",1,"exhale","correct",NA
"P152",0.31,"invalid",2,"exhale","correct",0.416861700010486
"P152",0.31,"invalid",3,"exhale","correct",0.44780150000588
"P152",-0.31,"valid",4,"exhale","correct",0.388416099987808
"P152",-0.31,"invalid",5,"exhale","correct",0.405329999994137
"P152",0.31,"valid",6,"exhale","correct",0.323452900003758
"P152",-0.31,"invalid",7,"exhale","correct",0.321439399995143
"P152",-0.31,"valid",8,"exhale","correct",0.307590900003561
"P152",-0.31,"invalid",9,"exhale","correct",0.352185299998382
"P152",0.31,"invalid",10,"exhale","correct",0.327525599990622
"P152",-0.31,"invalid",11,"exhale","correct",0.344376900000498
"P152",0.31,"valid",12,"exhale","correct",0.343963599996641
"P152",10,"catch",13,"exhale","correct",NA
"P152",-0.31,"invalid",14,"exhale","correct",0.394679999997607
"P152",-0.31,"valid",15,"exhale","correct",0.317925499999546
"P152",10,"catch",16,"exhale","correct",NA
"P152",10,"catch",17,"exhale","correct",NA
"P152",0.31,"invalid",18,"exhale","correct",0.422713699997985
"P152",10,"catch",19,"exhale","correct",NA
"P152",0.31,"invalid",20,"exhale","correct",0.440721099992516
"P152",-0.31,"valid",21,"exhale","correct",0.398404000006849
"P152",0.31,"valid",22,"exhale","correct",0.344264399987878
"P152",-0.31,"invalid",23,"exhale","correct",0.377377799988608
"P152",0.31,"valid",24,"exhale","correct",0.320337299999665
"P152",-0.31,"invalid",25,"exhale","correct",0.296203999998397
"P152",-0.31,"valid",26,"exhale","correct",0.316019499994582
"P152",0.31,"valid",27,"exhale","correct",0.349542800002382
"P152",10,"catch",28,"exhale","correct",NA
"P152",0.31,"valid",29,"exhale","correct",0.444828899999266
"P152",0.31,"valid",30,"exhale","correct",0.387846199999331
"P152",-0.31,"valid",31,"exhale","correct",0.345661400002427
"P152",0.31,"valid",32,"exhale","correct",0.340049199992791
"P152",-0.31,"invalid",33,"exhale","correct",0.345342000000528
"P152",10,"catch",34,"exhale","correct",NA
"P152",0.31,"valid",35,"exhale","correct",0.414453599994886
"P152",-0.31,"invalid",36,"exhale","correct",0.373844500005362
"P152",0.31,"invalid",37,"exhale","correct",0.284725400008028
"P152",0.31,"invalid",38,"exhale","correct",0.379745599988382
"P152",0.31,"valid",39,"exhale","correct",0.3742929
"P152",0.31,"invalid",40,"exhale","correct",0.362209200000507
"P152",10,"catch",41,"exhale","incorrect",0.357042600007844
"P152",-0.31,"valid",42,"exhale","correct",0.422022400001879
"P152",10,"catch",43,"exhale","correct",NA
"P152",0.31,"invalid",44,"exhale","correct",0.454788500006543
"P152",0.31,"invalid",45,"exhale","correct",0.39212079999561
"P152",0.31,"valid",46,"exhale","correct",0.38963709998643
"P152",-0.31,"valid",47,"exhale","correct",0.330815799999982
"P152",-0.31,"invalid",48,"exhale","correct",0.276475199993001
"P152",10,"catch",49,"exhale","correct",NA
"P152",-0.31,"valid",50,"exhale","correct",0.360494400010793
"P152",-0.31,"valid",51,"exhale","correct",0.361830399997416
"P152",-0.31,"invalid",52,"exhale","correct",0.428156000009039
"P152",-0.31,"valid",53,"exhale","correct",0.339624999993248
"P152",10,"catch",54,"exhale","correct",NA
"P152",0.31,"invalid",55,"exhale","correct",0.378184099987266
"P152",-0.31,"valid",56,"exhale","correct",0.279223600009573
"P152",0.31,"valid",57,"exhale","correct",0.347862700000405
"P152",-0.31,"invalid",58,"exhale","correct",0.432729899999686
"P152",0.31,"invalid",59,"exhale","correct",0.434782299998915
"P152",10,"catch",0,"inhale","correct",NA
"P152",10,"catch",1,"inhale","correct",NA
"P152",0.31,"invalid",2,"inhale","correct",0.449033800003235
"P152",0.31,"invalid",3,"inhale","correct",0.348849400004838
"P152",-0.31,"valid",4,"inhale","correct",0.396997599993483
"P152",-0.31,"invalid",5,"inhale","correct",0.24904609999794
"P152",0.31,"valid",6,"inhale","correct",0.454274500007159
"P152",-0.31,"invalid",7,"inhale","correct",0.369079500000225
"P152",-0.31,"valid",8,"inhale","correct",0.326274000006379
"P152",-0.31,"invalid",9,"inhale","correct",0.362518299996736
"P152",0.31,"invalid",10,"inhale","correct",0.394719900010386
"P152",-0.31,"invalid",11,"inhale","correct",0.350319399993168
"P152",0.31,"valid",12,"inhale","correct",0.340783099993132
"P152",10,"catch",13,"inhale","correct",NA
"P152",-0.31,"invalid",14,"inhale","correct",0.421758399999817
"P152",-0.31,"valid",15,"inhale","correct",0.365957100002561
"P152",10,"catch",16,"inhale","correct",NA
