"participant_ID","target_y","validity","trial","phase","response","rt"
"P150",10,"catch",0,"inhale","correct",NA
"P150",10,"catch",1,"inhale","correct",NA
"P150",0.31,"invalid",2,"inhale","correct",0.386684900004184
"P150",0.31,"invalid",3,"inhale","correct",0.505276700001559
"P150",-0.31,"valid",4,"inhale","correct",0.620560399998794
"P150",-0.31,"invalid",5,"inhale","correct",0.258251599996584
"P150",0.31,"valid",6,"inhale","correct",0.484237299999222
"P150",-0.31,"invalid",7,"inhale","correct",0.296932600002037
"P150",-0.31,"valid",8,"inhale","correct",0.416065500001423
"P150",-0.31,"invalid",9,"inhale","correct",0.365742300011334
"P150",0.31,"invalid",10,"inhale","correct",0.435669800004689
"P150",-0.31,"invalid",11,"inhale","correct",0.357197400007863
"P150",0.31,"valid",12,"inhale","correct",0.36040829999547
"P150",10,"catch",13,"inhale","correct",NA
"P150",-0.31,"invalid",14,"inhale","correct",0.462794000006397
"P150",-0.31,"valid",15,"inhale","correct",0.352623099999619
"P150",10,"catch",16,"inhale","correct",NA
"P150",10,"catch",17,"inhale","correct",NA
"P150",0.31,"invalid",18,"inhale","correct",0.496581300001708
"P150",10,"catch",19,"inhale","correct",NA
"P150",0.31,"invalid",20,"inhale","correct",0.377134499998647
"P150",-0.31,"valid",21,"inhale","correct",0.83977180000511
"P150",0.31,"valid",22,"inhale","correct",0.384790399999474
"P150",-0.31,"invalid",23,"inhale","correct",0.348794100005762
"P150",0.31,"valid",24,"inhale","correct",0.358093599992571
"P150",-0.31,"invalid",25,"inhale","correct",0.453052800003206
"P150",-0.31,"valid",26,"inhale","correct",0.397159199987072
"P150",0.31,"valid",27,"inhale","correct",0.388233399993624
"P150",10,"catch",28,"inhale","correct",NA
"P150",0.31,"valid",29,"inhale","correct",0.310182799992617
"P150",0.31,"valid",30,"inhale","correct",0.404154800009564
"P150",-0.31,"valid",31,"inhale","correct",0.368606799995177
"P150",0.31,"valid",32,"inhale","correct",0.432535200001439
"P150",-0.31,"invalid",33,"inhale","correct",0.427343599993037
"P150",10,"catch",34,"inhale","correct",NA
"P150",0.31,"valid",35,"inhale","correct",0.451019599990104
"P150",-0.31,"invalid",36,"inhale","correct",0.423602599999867
"P150",0.31,"invalid",37,"inhale","correct",0.370014600004652
"P150",0.31,"invalid",38,"inhale","correct",0.310277500000666
"P150",0.31,"valid",39,"inhale","correct",0.35707199999888
"P150",0.31,"invalid",40,"inhale","correct",0.37980900000548
"P150",10,"catch",41,"inhale","correct",NA
"P150",-0.31,"valid",42,"inhale","correct",0.396022500004619
"P150",10,"catch",43,"inhale","correct",NA
"P150",0.31,"invalid",44,"inhale","correct",0.497176299992134
"P150",0.31,"invalid",45,"inhale","correct",0.563748100001249
"P150",0.31,"valid",46,"inhale","correct",0.550477400000091
"P150",-0.31,"valid",47,"inhale","correct",0.370632899997872
"P150",-0.31,"invalid",48,"inhale","correct",0.404903500006185
"P150",10,"catch",49,"inhale","correct",NA
"P150",-0.31,"valid",50,"inhale","correct",0.403208499992616
"P150",-0.31,"valid",51,"inhale","correct",0.397278599994024
"P150",-0.31,"invalid",52,"inhale","correct",0.451524399992195
