"participant_ID","target_y","validity","trial","phase","response","rt"
"P129",10,"catch",0,"inhale","correct",NA
"P129",10,"catch",1,"inhale","correct",NA
"P129",0.31,"invalid",2,"inhale","correct",0.439751400030218
"P129",0.31,"invalid",3,"inhale","correct",0.521306999959052
"P129",-0.31,"valid",4,"inhale","correct",0.496777900028974
"P129",-0.31,"invalid",5,"inhale","correct",0.421345700044185
"P129",0.31,"valid",6,"inhale","correct",0.400207899976522
"P129",-0.31,"invalid",7,"inhale","correct",0.507383799995296
"P129",-0.31,"valid",8,"inhale","correct",0.36160269996617
"P129",-0.31,"invalid",9,"inhale","correct",0.384231199976057
"P129",0.31,"invalid",10,"inhale","correct",0.517752700019628
"P129",-0.31,"invalid",11,"inhale","correct",0.361277700052597
"P129",0.31,"valid",12,"inhale","correct",0.388433999964036
"P129",10,"catch",13,"inhale","correct",NA
"P129",-0.31,"invalid",14,"inhale","correct",0.427333700004965
"P129",-0.31,"valid",15,"inhale","correct",0.548010400030762
"P129",10,"catch",16,"inhale","correct",NA
"P129",10,"catch",17,"inhale","correct",NA
"P129",0.31,"invalid",18,"inhale","correct",0.507399499998428
"P129",10,"catch",19,"inhale","correct",NA
"P129",0.31,"invalid",20,"inhale","correct",0.468033500015736
"P129",-0.31,"valid",21,"inhale","correct",0.525313700083643
"P129",0.31,"valid",22,"inhale","correct",0.572202000068501
"P129",-0.31,"invalid",23,"inhale","correct",0.410805399995297
"P129",0.31,"valid",24,"inhale","correct",0.40155519999098
"P129",-0.31,"invalid",25,"inhale","correct",0.486602099961601
"P129",-0.31,"valid",26,"inhale","correct",0.430421500001103
"P129",0.31,"valid",27,"inhale","correct",0.38511070003733
"P129",10,"catch",28,"inhale","correct",NA
"P129",0.31,"valid",29,"inhale","correct",0.466302699991502
"P129",0.31,"valid",30,"inhale","correct",0.579009300097823
"P129",-0.31,"valid",31,"inhale","correct",0.528169399942271
"P129",0.31,"valid",32,"inhale","correct",0.393761500017717
"P129",-0.31,"invalid",33,"inhale","correct",0.484899400034919
"P129",10,"catch",34,"inhale","correct",NA
"P129",0.31,"valid",35,"inhale","correct",0.431234100018628
"P129",-0.31,"invalid",36,"inhale","correct",0.384958700044081
"P129",0.31,"invalid",37,"inhale","correct",0.418105499935336
"P129",0.31,"invalid",38,"inhale","correct",0.660593500011601
