"participant_ID","target_y","validity","trial","phase","response","rt"
"P136",10,"catch",0,"exhale","correct",NA
"P136",10,"catch",1,"exhale","correct",NA
"P136",0.31,"invalid",2,"exhale","correct",0.496009800117463
"P136",0.31,"invalid",3,"exhale","correct",0.433676700107753
"P136",-0.31,"valid",4,"exhale","correct",0.480193800060079
"P136",-0.31,"invalid",5,"exhale","correct",0.418137100059539
"P136",0.31,"valid",6,"exhale","correct",0.372683699941263
"P136",-0.31,"invalid",7,"exhale","correct",0.404248199891299
"P136",-0.31,"valid",8,"exhale","correct",0.414194400189444
"P136",-0.31,"invalid",9,"exhale","correct",0.43365989997983
"P136",0.31,"invalid",10,"exhale","correct",0.440559300128371
"P136",-0.31,"invalid",11,"exhale","correct",0.403259200043976
"P136",0.31,"valid",12,"exhale","correct",0.384699499933049
"P136",10,"catch",13,"exhale","correct",NA
"P136",-0.31,"invalid",14,"exhale","correct",0.416049799881876
"P136",-0.31,"valid",15,"exhale","correct",0.418290399946272
"P136",10,"catch",16,"exhale","correct",NA
"P136",10,"catch",17,"exhale","correct",NA
"P136",0.31,"invalid",18,"exhale","correct",0.402998500037938
"P136",10,"catch",19,"exhale","correct",NA
"P136",0.31,"invalid",20,"exhale","correct",0.448246099986136
"P136",-0.31,"valid",21,"exhale","correct",0.439109700033441
"P136",0.31,"valid",22,"exhale","correct",0.394921000115573
"P136",-0.31,"invalid",23,"exhale","correct",0.431792000075802
"P136",0.31,"valid",24,"exhale","correct",0.41822150000371
"P136",-0.31,"invalid",25,"exhale","correct",0.403736500069499
"P136",-0.31,"valid",26,"exhale","correct",0.49876659992151
"P136",0.31,"valid",27,"exhale","correct",0.446483199950308
"P136",10,"catch",28,"exhale","correct",NA
"P136",0.31,"valid",29,"exhale","correct",0.46094820019789
"P136",0.31,"valid",30,"exhale","correct",0.4487898000516
"P136",-0.31,"valid",31,"exhale","correct",0.389401099877432
"P136",0.31,"valid",32,"exhale","correct",0.505472300108522
"P136",-0.31,"invalid",33,"exhale","correct",0.385357599938288
"P136",10,"catch",34,"exhale","correct",NA
"P136",0.31,"valid",35,"exhale","correct",0.435675900196657
"P136",-0.31,"invalid",36,"exhale","correct",0.395851900102571
"P136",0.31,"invalid",37,"exhale","correct",0.423708599992096
"P136",0.31,"invalid",38,"exhale","correct",0.431828999891877
"P136",0.31,"valid",39,"exhale","correct",0.434076000005007
"P136",0.31,"invalid",40,"exhale","correct",0.394031299976632
"P136",10,"catch",41,"exhale","correct",NA
"P136",-0.31,"valid",42,"exhale","correct",0.419616000028327
"P136",10,"catch",43,"exhale","correct",NA
"P136",0.31,"invalid",44,"exhale","correct",0.410703399917111
"P136",0.31,"invalid",45,"exhale","correct",0.80473760003224
"P136",0.31,"valid",46,"exhale","correct",0.399543500039726
"P136",-0.31,"valid",47,"exhale","correct",0.377809099853039
"P136",-0.31,"invalid",48,"exhale","correct",0.496265200199559
"P136",10,"catch",49,"exhale","correct",NA
"P136",-0.31,"valid",50,"exhale","correct",0.436277700122446
"P136",-0.31,"valid",51,"exhale","correct",0.494536500191316
"P136",-0.31,"invalid",52,"exhale","correct",0.399834000039846
"P136",-0.31,"valid",53,"exhale","correct",0.427834799978882
"P136",10,"catch",54,"exhale","correct",NA
"P136",0.31,"invalid",55,"exhale","correct",0.394100300036371
"P136",-0.31,"valid",56,"exhale","correct",0.446557299932465
"P136",0.31,"valid",57,"exhale","correct",0.377836999949068
"P136",-0.31,"invalid",58,"exhale","correct",0.404380999971181
"P136",0.31,"invalid",59,"exhale","correct",0.366154199931771
"P136",10,"catch",0,"inhale","correct",NA
"P136",10,"catch",1,"inhale","correct",NA
"P136",0.31,"invalid",2,"inhale","correct",0.456621099961922
"P136",0.31,"invalid",3,"inhale","correct",0.522314599948004
"P136",-0.31,"valid",4,"inhale","correct",0.388952600071207
"P136",-0.31,"invalid",5,"inhale","correct",0.41066289995797
"P136",0.31,"valid",6,"inhale","correct",0.406003500102088
"P136",-0.31,"invalid",7,"inhale","correct",0.433959400048479
"P136",-0.31,"valid",8,"inhale","correct",0.402589699951932
"P136",-0.31,"invalid",9,"inhale","correct",0.495444200001657
"P136",0.31,"invalid",10,"inhale","correct",0.519572200020775
"P136",-0.31,"invalid",11,"inhale","correct",0.472834400134161
"P136",0.31,"valid",12,"inhale","correct",0.52932389988564
"P136",10,"catch",13,"inhale","correct",NA
"P136",-0.31,"invalid",14,"inhale","correct",0.437508699949831
"P136",-0.31,"valid",15,"inhale","correct",0.494897599797696
"P136",10,"catch",16,"inhale","correct",NA
"P136",10,"catch",17,"inhale","correct",NA
"P136",0.31,"invalid",18,"inhale","correct",0.533532900037244
"P136",10,"catch",19,"inhale","correct",NA
"P136",0.31,"invalid",20,"inhale","correct",0.452823200030252
"P136",-0.31,"valid",21,"inhale","correct",0.477665400132537
"P136",0.31,"valid",22,"inhale","correct",0.445538900094107
"P136",-0.31,"invalid",23,"inhale","correct",0.421898900065571
"P136",0.31,"valid",24,"inhale","correct",0.388157799839973
"P136",-0.31,"invalid",25,"inhale","correct",0.486321599921212
"P136",-0.31,"valid",26,"inhale","correct",0.298119300045073
"P136",0.31,"valid",27,"inhale","correct",0.328000999987125
"P136",10,"catch",28,"inhale","correct",NA
"P136",0.31,"valid",29,"inhale","correct",0.438452800037339
"P136",0.31,"valid",30,"inhale","correct",0.375364199979231
"P136",-0.31,"valid",31,"inhale","correct",0.370755299925804
"P136",0.31,"valid",32,"inhale","correct",0.459652499994263
"P136",-0.31,"invalid",33,"inhale","correct",0.36377579998225
"P136",10,"catch",34,"inhale","correct",NA
"P136",0.31,"valid",35,"inhale","correct",0.370268400060013
"P136",-0.31,"invalid",36,"inhale","correct",0.476648099953309
"P136",0.31,"invalid",37,"inhale","correct",0.417093199910596
"P136",0.31,"invalid",38,"inhale","correct",0.446576700080186
"P136",0.31,"valid",39,"inhale","correct",0.347715700045228
"P136",0.31,"invalid",40,"inhale","correct",0.511538400081918
"P136",10,"catch",41,"inhale","correct",NA
"P136",-0.31,"valid",42,"inhale","correct",0.584623999893665
"P136",10,"catch",43,"inhale","correct",NA
"P136",0.31,"invalid",44,"inhale","correct",0.449087999993935
"P136",0.31,"invalid",45,"inhale","correct",0.420915999915451
"P136",0.31,"valid",46,"inhale","correct",0.437471499899402
"P136",-0.31,"valid",47,"inhale","correct",0.492848800029606
"P136",-0.31,"invalid",48,"inhale","correct",0.412870100000873
"P136",10,"catch",49,"inhale","correct",NA
"P136",-0.31,"valid",50,"inhale","correct",0.377080300124362
"P136",-0.31,"valid",51,"inhale","correct",0.444029700011015
"P136",-0.31,"invalid",52,"inhale","correct",0.420883000129834
"P136",-0.31,"valid",53,"inhale","correct",0.44424910005182
"P136",10,"catch",54,"inhale","correct",NA
"P136",0.31,"invalid",55,"inhale","correct",0.443659200100228
