"participant_ID","target_y","validity","trial","phase","response","rt"
"P146",10,"catch",0,"inhale","correct",NA
"P146",10,"catch",1,"inhale","correct",NA
"P146",0.31,"invalid",2,"inhale","correct",0.374894099997618
"P146",0.31,"invalid",3,"inhale","correct",0.375487199999043
"P146",-0.31,"valid",4,"inhale","correct",0.330088400001841
"P146",-0.31,"invalid",5,"inhale","correct",0.354350900001009
"P146",0.31,"valid",6,"inhale","correct",0.37495239999771
"P146",-0.31,"invalid",7,"inhale","correct",0.405255899997428
"P146",-0.31,"valid",8,"inhale","correct",0.345044000001508
"P146",-0.31,"invalid",9,"inhale","correct",0.459151399998518
"P146",0.31,"invalid",10,"inhale","correct",0.40436690000206
"P146",-0.31,"invalid",11,"inhale","correct",0.343155000002298
"P146",0.31,"valid",12,"inhale","correct",0.426950500001112
"P146",10,"catch",13,"inhale","correct",NA
"P146",-0.31,"invalid",14,"inhale","correct",0.54431349999868
"P146",-0.31,"valid",15,"inhale","correct",0.53401120000126
"P146",10,"catch",16,"inhale","correct",NA
"P146",10,"catch",17,"inhale","correct",NA
"P146",0.31,"invalid",18,"inhale","correct",0.384061700002349
"P146",10,"catch",19,"inhale","correct",NA
"P146",0.31,"invalid",20,"inhale","correct",0.434728000000177
"P146",-0.31,"valid",21,"inhale","correct",0.394620200000645
"P146",0.31,"valid",22,"inhale","correct",0.370634800001426
"P146",-0.31,"invalid",23,"inhale","correct",0.411774100000912
"P146",0.31,"valid",24,"inhale","correct",0.391392100002122
"P146",-0.31,"invalid",25,"inhale","correct",0.603596199998719
"P146",-0.31,"valid",26,"inhale","correct",0.624698999999964
"P146",0.31,"valid",27,"inhale","correct",0.456489600001078
"P146",10,"catch",28,"inhale","correct",NA
"P146",0.31,"valid",29,"inhale","correct",0.471305700000812
"P146",0.31,"valid",30,"inhale","correct",0.398166999999376
"P146",-0.31,"valid",31,"inhale","correct",0.409861799998907
"P146",0.31,"valid",32,"inhale","correct",0.508146300002409
"P146",-0.31,"invalid",33,"inhale","correct",0.467014199999539
"P146",10,"catch",34,"inhale","correct",NA
"P146",0.31,"valid",35,"inhale","correct",0.353122900000017
"P146",-0.31,"invalid",36,"inhale","correct",0.424570800001675
"P146",0.31,"invalid",37,"inhale","correct",0.427482600000076
"P146",0.31,"invalid",38,"inhale","correct",0.427625500000431
"P146",0.31,"valid",39,"inhale","correct",0.36746690000291
"P146",0.31,"invalid",40,"inhale","correct",0.349714399999357
"P146",10,"catch",41,"inhale","correct",NA
"P146",-0.31,"valid",42,"inhale","correct",0.477354300001025
"P146",10,"catch",43,"inhale","correct",NA
"P146",0.31,"invalid",44,"inhale","correct",0.567948199997772
"P146",0.31,"invalid",45,"inhale","correct",0.425456500001019
"P146",0.31,"valid",46,"inhale","correct",0.389310499998828
"P146",-0.31,"valid",47,"inhale","correct",0.401043099998788
"P146",-0.31,"invalid",48,"inhale","correct",0.496907400000055
"P146",10,"catch",49,"inhale","correct",NA
"P146",-0.31,"valid",50,"inhale","correct",0.447211099999549
"P146",-0.31,"valid",51,"inhale","correct",0.378082400002313
"P146",-0.31,"invalid",52,"inhale","correct",0.577371900002618
"P146",-0.31,"valid",53,"inhale","correct",0.484525699997903
"P146",10,"catch",54,"inhale","correct",NA
"P146",0.31,"invalid",55,"inhale","correct",0.320798699998704
"P146",-0.31,"valid",56,"inhale","correct",0.341947300003085
"P146",0.31,"valid",57,"inhale","correct",0.4052193000025
"P146",-0.31,"invalid",58,"inhale","correct",0.385648499999661
"P146",0.31,"invalid",59,"inhale","correct",0.341308600000048
"P146",10,"catch",0,"exhale","correct",NA
"P146",10,"catch",1,"exhale","correct",NA
"P146",0.31,"invalid",2,"exhale","correct",0.530626399999164
"P146",0.31,"invalid",3,"exhale","correct",0.435453300000518
"P146",-0.31,"valid",4,"exhale","correct",0.42023170000175
"P146",-0.31,"invalid",5,"exhale","correct",0.372263699999166
"P146",0.31,"valid",6,"exhale","correct",0.384638699997595
"P146",-0.31,"invalid",7,"exhale","correct",0.354954000002181
"P146",-0.31,"valid",8,"exhale","correct",0.309454300000652
"P146",-0.31,"invalid",9,"exhale","correct",0.37394619999759
"P146",0.31,"invalid",10,"exhale","correct",0.32525589999932
"P146",-0.31,"invalid",11,"exhale","correct",0.322964399998455
"P146",0.31,"valid",12,"exhale","correct",0.327482300002885
"P146",10,"catch",13,"exhale","correct",NA
"P146",-0.31,"invalid",14,"exhale","correct",0.587751100003516
"P146",-0.31,"valid",15,"exhale","correct",0.411888700000418
"P146",10,"catch",16,"exhale","incorrect",0.296027500000491
"P146",10,"catch",17,"exhale","correct",NA
"P146",0.31,"invalid",18,"exhale","correct",0.352806700000656
"P146",10,"catch",19,"exhale","correct",NA
"P146",0.31,"invalid",20,"exhale","correct",0.498267099999794
"P146",-0.31,"valid",21,"exhale","correct",0.522676800002955
"P146",0.31,"valid",22,"exhale","correct",0.364504199998919
"P146",-0.31,"invalid",23,"exhale","correct",0.368260900002497
"P146",0.31,"valid",24,"exhale","correct",0.41519750000225
"P146",-0.31,"invalid",25,"exhale","correct",0.644123499998386
"P146",-0.31,"valid",26,"exhale","correct",0.442014799999015
"P146",0.31,"valid",27,"exhale","correct",0.329476899998554
"P146",10,"catch",28,"exhale","incorrect",0.30144129999826
"P146",0.31,"valid",29,"exhale","correct",0.36998119999771
"P146",0.31,"valid",30,"exhale","correct",0.369970299998386
"P146",-0.31,"valid",31,"exhale","correct",0.443434600001638
"P146",0.31,"valid",32,"exhale","correct",0.394774599997618
"P146",-0.31,"invalid",33,"exhale","correct",0.392862600001536
"P146",10,"catch",34,"exhale","correct",NA
"P146",0.31,"valid",35,"exhale","correct",0.331888600001548
"P146",-0.31,"invalid",36,"exhale","correct",0.401534399999946
"P146",0.31,"invalid",37,"exhale","correct",0.473650400002953
"P146",0.31,"invalid",38,"exhale","correct",0.37759449999794
"P146",0.31,"valid",39,"exhale","correct",0.484444200003054
"P146",0.31,"invalid",40,"exhale","correct",0.328168899999582
"P146",10,"catch",41,"exhale","correct",NA
"P146",-0.31,"valid",42,"exhale","correct",0.393311899999389
"P146",10,"catch",43,"exhale","correct",NA
"P146",0.31,"invalid",44,"exhale","correct",0.457978099999309
"P146",0.31,"invalid",45,"exhale","correct",0.461504899998545
"P146",0.31,"valid",46,"exhale","correct",0.512958499999513
"P146",-0.31,"valid",47,"exhale","correct",0.481829899999866
"P146",-0.31,"invalid",48,"exhale","correct",0.625601300002018
"P146",10,"catch",49,"exhale","correct",NA
"P146",-0.31,"valid",50,"exhale","correct",0.58076710000023
"P146",-0.31,"valid",51,"exhale","correct",0.52026670000123
"P146",-0.31,"invalid",52,"exhale","correct",0.87082079999891
"P146",-0.31,"valid",53,"exhale","correct",0.554626699999062
"P146",10,"catch",54,"exhale","incorrect",0.366053300000203
"P146",0.31,"invalid",55,"exhale","correct",0.405611200003477
"P146",-0.31,"valid",56,"exhale","correct",0.478627399999823
"P146",0.31,"valid",57,"exhale","correct",0.412663600000087
"P146",-0.31,"invalid",58,"exhale","correct",0.520146699996985
"P146",0.31,"invalid",59,"exhale","correct",0.354344800001854
