"participant_ID","target_y","validity","trial","phase","response","rt"
"P123",10,"catch",0,"exhale","correct",NA
"P123",10,"catch",1,"exhale","correct",NA
"P123",0.31,"invalid",2,"exhale","correct",0.451533899991773
"P123",0.31,"invalid",3,"exhale","correct",0.600719699985348
"P123",-0.31,"valid",4,"exhale","correct",0.346794900018722
"P123",-0.31,"invalid",5,"exhale","correct",0.436306799994782
"P123",0.31,"valid",6,"exhale","correct",0.369761699927039
"P123",-0.31,"invalid",7,"exhale","correct",0.375089699984528
"P123",-0.31,"valid",8,"exhale","correct",0.39379690005444
"P123",-0.31,"invalid",9,"exhale","correct",0.350793600082397
"P123",0.31,"invalid",10,"exhale","correct",0.303221800015308
"P123",-0.31,"invalid",11,"exhale","correct",0.315943500027061
"P123",0.31,"valid",12,"exhale","correct",0.280874399933964
"P123",10,"catch",13,"exhale","correct",NA
"P123",-0.31,"invalid",14,"exhale","correct",0.352813699981198
"P123",-0.31,"valid",15,"exhale","correct",0.871777500025928
"P123",10,"catch",16,"exhale","correct",NA
"P123",10,"catch",17,"exhale","incorrect",0.363696800079197
"P123",0.31,"invalid",18,"exhale","correct",0.351284199976362
"P123",10,"catch",19,"exhale","correct",NA
"P123",0.31,"invalid",20,"exhale","correct",0.364136800053529
"P123",-0.31,"valid",21,"exhale","correct",0.436683499952778
"P123",0.31,"valid",22,"exhale","correct",0.317028700024821
"P123",-0.31,"invalid",23,"exhale","correct",0.391036599990912
"P123",0.31,"valid",24,"exhale","correct",0.325238399906084
"P123",-0.31,"invalid",25,"exhale","correct",0.812701600021683
"P123",-0.31,"valid",26,"exhale","correct",0.387714500073344
"P123",0.31,"valid",27,"exhale","correct",0.387272600084543
"P123",10,"catch",28,"exhale","incorrect",0.3610315999249
"P123",0.31,"valid",29,"exhale","correct",0.352476999978535
"P123",0.31,"valid",30,"exhale","correct",0.514976599952206
"P123",-0.31,"valid",31,"exhale","correct",0.391936200088821
"P123",0.31,"valid",32,"exhale","correct",0.475305999978445
"P123",-0.31,"invalid",33,"exhale","correct",0.372828799998388
"P123",10,"catch",34,"exhale","correct",NA
"P123",0.31,"valid",35,"exhale","correct",0.342823899933137
"P123",-0.31,"invalid",36,"exhale","correct",0.352664700010791
"P123",0.31,"invalid",37,"exhale","correct",0.424574500066228
"P123",0.31,"invalid",38,"exhale","correct",0.386892399983481
"P123",0.31,"valid",39,"exhale","correct",0.362434200011194
"P123",0.31,"invalid",40,"exhale","correct",0.421979499980807
"P123",10,"catch",41,"exhale","correct",NA
"P123",-0.31,"valid",42,"exhale","correct",0.349421599996276
"P123",10,"catch",43,"exhale","correct",NA
"P123",0.31,"invalid",44,"exhale","correct",0.365234300028533
"P123",0.31,"invalid",45,"exhale","correct",0.384466600022279
"P123",0.31,"valid",46,"exhale","correct",0.413675900083035
"P123",-0.31,"valid",47,"exhale","correct",0.509502200060524
"P123",-0.31,"invalid",48,"exhale","correct",0.354493800085038
"P123",10,"catch",49,"exhale","correct",NA
"P123",-0.31,"valid",50,"exhale","correct",0.521006800001487
"P123",-0.31,"valid",51,"exhale","correct",0.565354899968952
"P123",-0.31,"invalid",52,"exhale","correct",0.430019399966113
"P123",-0.31,"valid",53,"exhale","correct",0.451596099999733
"P123",10,"catch",54,"exhale","correct",NA
"P123",0.31,"invalid",55,"exhale","correct",0.550960799911991
"P123",-0.31,"valid",56,"exhale","correct",0.347118300036527
"P123",0.31,"valid",57,"exhale","correct",0.381859999964945
"P123",-0.31,"invalid",58,"exhale","correct",0.665757899987511
"P123",0.31,"invalid",59,"exhale","correct",0.488093700027093
"P123",10,"catch",0,"inhale","correct",NA
"P123",10,"catch",1,"inhale","correct",NA
"P123",0.31,"invalid",2,"inhale","correct",0.406868800055236
"P123",0.31,"invalid",3,"inhale","correct",0.406215899973176
"P123",-0.31,"valid",4,"inhale","correct",0.367019099998288
"P123",-0.31,"invalid",5,"inhale","correct",0.333878900040872
"P123",0.31,"valid",6,"inhale","correct",0.366894499980845
"P123",-0.31,"invalid",7,"inhale","correct",0.327272800030187
