"participant_ID","target_y","validity","trial","phase","response","rt"
"P153",10,"catch",0,"inhale","correct",NA
"P153",10,"catch",1,"inhale","correct",NA
"P153",0.31,"invalid",2,"inhale","correct",0.327839100005804
"P153",0.31,"invalid",3,"inhale","correct",0.332150099988212
"P153",-0.31,"valid",4,"inhale","correct",0.308422100002645
"P153",-0.31,"invalid",5,"inhale","correct",0.30441470000369
"P153",0.31,"valid",6,"inhale","correct",0.321214499999769
"P153",-0.31,"invalid",7,"inhale","correct",0.232025199991767
"P153",-0.31,"valid",8,"inhale","correct",0.208818600003724
"P153",-0.31,"invalid",9,"inhale","correct",0.297393700006069
"P153",0.31,"invalid",10,"inhale","correct",0.421450499998173
"P153",-0.31,"invalid",11,"inhale","correct",0.371271099997102
"P153",0.31,"valid",12,"inhale","correct",0.279812499997206
"P153",10,"catch",13,"inhale","correct",NA
"P153",-0.31,"invalid",14,"inhale","correct",0.220981899998151
"P153",-0.31,"valid",15,"inhale","correct",0.332949300005566
"P153",10,"catch",16,"inhale","correct",NA
"P153",10,"catch",17,"inhale","correct",NA
"P153",0.31,"invalid",18,"inhale","correct",0.365802600004827
"P153",10,"catch",19,"inhale","correct",NA
"P153",0.31,"invalid",20,"inhale","correct",0.372782699996606
"P153",-0.31,"valid",21,"inhale","correct",0.398264600007678
"P153",0.31,"valid",22,"inhale","correct",0.373434399996768
"P153",-0.31,"invalid",23,"inhale","correct",0.334086999995634
"P153",0.31,"valid",24,"inhale","correct",0.362312299999758
"P153",-0.31,"invalid",25,"inhale","correct",0.29426219999732
"P153",-0.31,"valid",26,"inhale","correct",0.38309119999758
"P153",0.31,"valid",27,"inhale","correct",0.3014705000096
"P153",10,"catch",28,"inhale","correct",NA
"P153",0.31,"valid",29,"inhale","correct",0.189356899994891
"P153",0.31,"valid",30,"inhale","correct",0.323709300006158
"P153",-0.31,"valid",31,"inhale","correct",0.348593300004723
"P153",0.31,"valid",32,"inhale","correct",0.366036299994448
"P153",-0.31,"invalid",33,"inhale","correct",0.317360499990173
"P153",10,"catch",34,"inhale","correct",NA
"P153",0.31,"valid",35,"inhale","correct",0.363420199995744
"P153",-0.31,"invalid",36,"inhale","correct",0.386172300000908
"P153",0.31,"invalid",37,"inhale","correct",0.440853299995069
"P153",0.31,"invalid",38,"inhale","correct",0.299062499994761
"P153",0.31,"valid",39,"inhale","correct",0.222727900007158
"P153",0.31,"invalid",40,"inhale","correct",0.356958100004704
"P153",10,"catch",41,"inhale","correct",NA
"P153",-0.31,"valid",42,"inhale","correct",0.357608300007996
"P153",10,"catch",43,"inhale","correct",NA
"P153",0.31,"invalid",44,"inhale","correct",0.289504799991846
"P153",0.31,"invalid",45,"inhale","correct",0.345826299992041
"P153",0.31,"valid",46,"inhale","correct",0.303477200010093
"P153",-0.31,"valid",47,"inhale","correct",0.277640400003293
"P153",-0.31,"invalid",48,"inhale","correct",0.455210400003125
"P153",10,"catch",49,"inhale","incorrect",0.274241199993412
"P153",-0.31,"valid",50,"inhale","correct",0.407285299996147
"P153",-0.31,"valid",51,"inhale","correct",0.309505600002012
"P153",-0.31,"invalid",52,"inhale","correct",0.351861500006635
"P153",-0.31,"valid",53,"inhale","correct",0.309729500004323
"P153",10,"catch",54,"inhale","correct",NA
"P153",0.31,"invalid",55,"inhale","correct",0.330016499996418
"P153",-0.31,"valid",56,"inhale","correct",0.490726399992127
"P153",0.31,"valid",57,"inhale","correct",0.374323399999412
"P153",-0.31,"invalid",58,"inhale","correct",0.181895199988503
"P153",0.31,"invalid",59,"inhale","correct",0.374684800000978
"P153",10,"catch",0,"exhale","correct",NA
"P153",10,"catch",1,"exhale","correct",NA
"P153",0.31,"invalid",2,"exhale","correct",0.352388600003906
"P153",0.31,"invalid",3,"exhale","correct",1.12962600000901
"P153",-0.31,"valid",4,"exhale","correct",0.364842399998452
"P153",-0.31,"invalid",5,"exhale","correct",0.2658162000007
"P153",0.31,"valid",6,"exhale","correct",0.333921099998406
"P153",-0.31,"invalid",7,"exhale","correct",0.366446400003042
"P153",-0.31,"valid",8,"exhale","correct",0.35326219999115
"P153",-0.31,"invalid",9,"exhale","correct",0.312069099993096
"P153",0.31,"invalid",10,"exhale","correct",0.211490299989237
"P153",-0.31,"invalid",11,"exhale","correct",0.30624479999824
"P153",0.31,"valid",12,"exhale","correct",0.340771500006667
"P153",10,"catch",13,"exhale","correct",NA
"P153",-0.31,"invalid",14,"exhale","correct",0.31890640000347
"P153",-0.31,"valid",15,"exhale","correct",0.317442800005665
"P153",10,"catch",16,"exhale","incorrect",0.207169700006489
"P153",10,"catch",17,"exhale","correct",NA
"P153",0.31,"invalid",18,"exhale","correct",0.349547599995276
"P153",10,"catch",19,"exhale","correct",NA
"P153",0.31,"invalid",20,"exhale","correct",0.500778100002208
"P153",-0.31,"valid",21,"exhale","correct",0.312482199995429
"P153",0.31,"valid",22,"exhale","correct",0.294760899996618
"P153",-0.31,"invalid",23,"exhale","correct",0.344095299995388
"P153",0.31,"valid",24,"exhale","correct",0.328910800002632
"P153",-0.31,"invalid",25,"exhale","correct",0.381319299995084
"P153",-0.31,"valid",26,"exhale","correct",0.332421700004488
"P153",0.31,"valid",27,"exhale","correct",0.313709899986861
"P153",10,"catch",28,"exhale","correct",NA
