"participant_ID","target_y","validity","trial","phase","response","rt"
"P115",10,"catch",0,"exhale","correct",NA
"P115",10,"catch",1,"exhale","correct",NA
"P115",0.31,"invalid",2,"exhale","correct",0.382527300011134
"P115",0.31,"invalid",3,"exhale","correct",0.585306099994341
"P115",-0.31,"valid",4,"exhale","correct",0.391264500009129
"P115",-0.31,"invalid",5,"exhale","correct",0.207298900000751
"P115",0.31,"valid",6,"exhale","correct",0.558123499999056
"P115",-0.31,"invalid",7,"exhale","correct",0.43985579998116
"P115",-0.31,"valid",8,"exhale","correct",0.38568419998046
"P115",-0.31,"invalid",9,"exhale","correct",0.4515209000092
"P115",0.31,"invalid",10,"exhale","correct",0.421771500026807
"P115",-0.31,"invalid",11,"exhale","correct",0.320721900003264
"P115",0.31,"valid",12,"exhale","correct",0.376104800001485
"P115",10,"catch",13,"exhale","correct",NA
"P115",-0.31,"invalid",14,"exhale","correct",0.326594600017415
"P115",-0.31,"valid",15,"exhale","correct",0.393339400005061
"P115",10,"catch",16,"exhale","correct",NA
"P115",10,"catch",17,"exhale","correct",NA
"P115",0.31,"invalid",18,"exhale","correct",0.374589699989883
"P115",10,"catch",19,"exhale","correct",NA
"P115",0.31,"invalid",20,"exhale","correct",0.393579399998998
"P115",-0.31,"valid",21,"exhale","correct",0.41678079997655
"P115",0.31,"valid",22,"exhale","correct",0.477295699995011
"P115",-0.31,"invalid",23,"exhale","correct",0.457519900024636
"P115",0.31,"valid",24,"exhale","correct",0.426318499987246
"P115",-0.31,"invalid",25,"exhale","correct",0.464791100006551
"P115",-0.31,"valid",26,"exhale","correct",0.419319900014671
"P115",0.31,"valid",27,"exhale","correct",0.425951699988218
"P115",10,"catch",28,"exhale","correct",NA
"P115",0.31,"valid",29,"exhale","correct",0.454946300014853
"P115",0.31,"valid",30,"exhale","correct",0.666344999975991
"P115",-0.31,"valid",31,"exhale","correct",0.318209800025215
"P115",0.31,"valid",32,"exhale","correct",0.403148300014436
"P115",-0.31,"invalid",33,"exhale","correct",0.399430399993435
"P115",10,"catch",34,"exhale","correct",NA
"P115",0.31,"valid",35,"exhale","correct",0.641895700013265
"P115",-0.31,"invalid",36,"exhale","correct",0.436892600002466
"P115",0.31,"invalid",37,"exhale","correct",0.391906600008952
"P115",0.31,"invalid",38,"exhale","correct",0.408864800003357
"P115",0.31,"valid",39,"exhale","correct",0.314853199990466
"P115",0.31,"invalid",40,"exhale","correct",0.429688700009137
"P115",10,"catch",41,"exhale","correct",NA
"P115",-0.31,"valid",42,"exhale","correct",0.404135700024199
"P115",10,"catch",43,"exhale","correct",NA
"P115",0.31,"invalid",44,"exhale","correct",0.447360399994068
"P115",0.31,"invalid",45,"exhale","correct",0.584679999999935
"P115",0.31,"valid",46,"exhale","correct",0.43480840002303
"P115",-0.31,"valid",47,"exhale","correct",0.423850099992706
"P115",-0.31,"invalid",48,"exhale","correct",0.44160789999296
"P115",10,"catch",49,"exhale","correct",NA
"P115",-0.31,"valid",50,"exhale","correct",0.439517799997702
"P115",-0.31,"valid",51,"exhale","correct",0.855455700017046
"P115",-0.31,"invalid",52,"exhale","correct",0.772964200004935
"P115",-0.31,"valid",53,"exhale","correct",0.342050500010373
"P115",10,"catch",54,"exhale","correct",NA
"P115",0.31,"invalid",55,"exhale","correct",0.491800799994962
"P115",-0.31,"valid",56,"exhale","correct",0.466242800001055
"P115",0.31,"valid",57,"exhale","correct",0.382010800007265
"P115",-0.31,"invalid",58,"exhale","correct",0.532575199991697
"P115",0.31,"invalid",59,"exhale","correct",0.468921499996213
"P115",10,"catch",0,"inhale","correct",NA
"P115",10,"catch",1,"inhale","correct",NA
"P115",0.31,"invalid",2,"inhale","correct",0.494704300013836
"P115",0.31,"invalid",3,"inhale","correct",0.430658600002062
"P115",-0.31,"valid",4,"inhale","correct",0.388922200014349
"P115",-0.31,"invalid",5,"inhale","correct",0.60430649999762
"P115",0.31,"valid",6,"inhale","correct",0.348823500011349
"P115",-0.31,"invalid",7,"inhale","correct",0.248327600012999
"P115",-0.31,"valid",8,"inhale","correct",0.551021899998887
"P115",-0.31,"invalid",9,"inhale","correct",0.4015549000178
"P115",0.31,"invalid",10,"inhale","correct",0.415879100008169
"P115",-0.31,"invalid",11,"inhale","correct",0.417111999995541
"P115",0.31,"valid",12,"inhale","correct",0.579606999992393
"P115",10,"catch",13,"inhale","correct",NA
"P115",-0.31,"invalid",14,"inhale","correct",0.384069099993212
"P115",-0.31,"valid",15,"inhale","correct",0.494349200016586
"P115",10,"catch",16,"inhale","correct",NA
"P115",10,"catch",17,"inhale","correct",NA
"P115",0.31,"invalid",18,"inhale","correct",0.381565899995621
"P115",10,"catch",19,"inhale","correct",NA
"P115",0.31,"invalid",20,"inhale","correct",0.671072400000412
"P115",-0.31,"valid",21,"inhale","correct",1.23712340000202
"P115",0.31,"valid",22,"inhale","correct",0.573422700021183
"P115",-0.31,"invalid",23,"inhale","correct",0.660570699983509
"P115",0.31,"valid",24,"inhale","correct",0.819307300000219
"P115",-0.31,"invalid",25,"inhale","correct",0.447164799988968
"P115",-0.31,"valid",26,"inhale","correct",0.420699099980993
"P115",0.31,"valid",27,"inhale","correct",0.531863300013356
"P115",10,"catch",28,"inhale","incorrect",0.309966200002236
"P115",0.31,"valid",29,"inhale","correct",0.408562500000698
"P115",0.31,"valid",30,"inhale","correct",0.461751900002128
"P115",-0.31,"valid",31,"inhale","correct",0.488726300012786
"P115",0.31,"valid",32,"inhale","correct",0.233997400006047
"P115",-0.31,"invalid",33,"inhale","correct",0.403821099986089
"P115",10,"catch",34,"inhale","correct",NA
"P115",0.31,"valid",35,"inhale","correct",0.473219199979212
"P115",-0.31,"invalid",36,"inhale","correct",0.422346000006655
"P115",0.31,"invalid",37,"inhale","correct",0.411035900004208
"P115",0.31,"invalid",38,"inhale","correct",0.395777199999429
"P115",0.31,"valid",39,"inhale","correct",0.435422399983509
"P115",0.31,"invalid",40,"inhale","correct",0.410191200004192
"P115",10,"catch",41,"inhale","correct",NA
"P115",-0.31,"valid",42,"inhale","correct",0.37561220000498
"P115",10,"catch",43,"inhale","correct",NA
"P115",0.31,"invalid",44,"inhale","correct",0.426721199997701
"P115",0.31,"invalid",45,"inhale","correct",0.527303599985316
"P115",0.31,"valid",46,"inhale","correct",0.641506200016011
"P115",-0.31,"valid",47,"inhale","correct",0.428263599984348
"P115",-0.31,"invalid",48,"inhale","correct",0.507184000016423
"P115",10,"catch",49,"inhale","correct",NA
"P115",-0.31,"valid",50,"inhale","correct",1.01823929999955
"P115",-0.31,"valid",51,"inhale","correct",0.687172200006898
"P115",-0.31,"invalid",52,"inhale","correct",0.520178900012979
"P115",-0.31,"valid",53,"inhale","correct",0.559421299985843
"P115",10,"catch",54,"inhale","correct",NA
"P115",0.31,"invalid",55,"inhale","correct",0.477487800002564
"P115",-0.31,"valid",56,"inhale","correct",0.56440279999515
"P115",0.31,"valid",57,"inhale","correct",0.399266699998407
"P115",-0.31,"invalid",58,"inhale","correct",0.50536879998981
"P115",0.31,"invalid",59,"inhale","correct",0.95806839998113
