"participant_ID","target_y","validity","trial","phase","response","rt"
"P106",10,"catch",0,"inhale","correct",NA
"P106",10,"catch",1,"inhale","correct",NA
"P106",0.31,"invalid",2,"inhale","correct",0.45443990000058
"P106",0.31,"invalid",3,"inhale","correct",0.595285100000183
"P106",-0.31,"valid",4,"inhale","correct",0.411220400000275
"P106",-0.31,"invalid",5,"inhale","correct",0.499084500000208
"P106",0.31,"valid",6,"inhale","correct",0.403229000000465
"P106",-0.31,"invalid",7,"inhale","correct",0.318300800000543
"P106",-0.31,"valid",8,"inhale","correct",0.498496400000477
"P106",-0.31,"invalid",9,"inhale","correct",0.401629300000423
"P106",0.31,"invalid",10,"inhale","correct",0.347870900000089
"P106",-0.31,"invalid",11,"inhale","correct",0.354107000000113
"P106",0.31,"valid",12,"inhale","correct",0.397713400000612
"P106",10,"catch",13,"inhale","correct",NA
"P106",-0.31,"invalid",14,"inhale","correct",0.30474200000026
"P106",-0.31,"valid",15,"inhale","correct",0.341007800000625
"P106",10,"catch",16,"inhale","correct",NA
"P106",10,"catch",17,"inhale","correct",NA
"P106",0.31,"invalid",18,"inhale","correct",0.367000000000189
"P106",10,"catch",19,"inhale","incorrect",0.276169499999924
"P106",0.31,"invalid",20,"inhale","correct",0.407533800000238
"P106",-0.31,"valid",21,"inhale","correct",0.382000200000221
"P106",0.31,"valid",22,"inhale","correct",0.340741199999684
"P106",-0.31,"invalid",23,"inhale","incorrect",NA
"P106",0.31,"valid",24,"inhale","correct",0.566884100000607
"P106",-0.31,"invalid",25,"inhale","correct",0.357249200000297
"P106",-0.31,"valid",26,"inhale","correct",0.411563799999385
"P106",0.31,"valid",27,"inhale","correct",1.79557599999953
"P106",10,"catch",28,"inhale","correct",NA
"P106",0.31,"valid",29,"inhale","correct",0.337587600000006
"P106",0.31,"valid",30,"inhale","correct",0.369019699999626
"P106",-0.31,"valid",31,"inhale","correct",0.395790900000065
"P106",0.31,"valid",32,"inhale","correct",0.371633099999599
"P106",-0.31,"invalid",33,"inhale","correct",0.483963200000289
"P106",10,"catch",34,"inhale","correct",NA
"P106",0.31,"valid",35,"inhale","correct",0.336760600000162
"P106",-0.31,"invalid",36,"inhale","correct",0.358705000000555
"P106",0.31,"invalid",37,"inhale","correct",0.376505500000349
"P106",0.31,"invalid",38,"inhale","correct",0.2862697999999
"P106",0.31,"valid",39,"inhale","correct",0.420802900000126
"P106",0.31,"invalid",40,"inhale","correct",0.397115599999779
